agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correr_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
56090,Vacaciones,95901,2025-09-05,680000,4,,680,Gabrielacruz952@viajes.cl,Chiclana de la Frontera,Mataró,96,2701,170000,Air Canada,2026-09-03,2026-09-04,,{},,Primera clase,,,,,,,,{},,,,,,,,,,{},
56090,Vacaciones,95902,,944000,4,No disponible,236,,,,,,,,,,,,{},,{},Mandarin Oriental,Mataró,59000,2,2026-09-04,2026-09-08,"{""No se permiten visitas"",""Check-out antes de las 11 AM"",""No se permite fumar""}",,,,,,,,,,{},
56090,Vacaciones,95903,2025-01-20,40000,4,No disponible,40,,,,27,,,Trafalgar,,,,{},{},,{},,Mataró,,,,,{},,,Aventúrate en la montaña,,,,Visita,5,10000,{},2026-09-05
56090,Vacaciones,95904,2025-12-19,228000,4,No disponible,228,,,,41,,,Klook,,,,{},{},,{},,Mataró,,,,,{},,,Descubre la gastronomía local,,,,Paseo,1,,{},2026-09-06
,Vacaciones,95905,2026-06-26,152000,,No disponible,152,,,,25,,,Apple Leisure Group,,,,{},{},,,,Mataró,,,,,{},,,Descubre la gastronomía local,,,,Excursión,7,38000,{},2026-09-07
,Vacaciones,95906,2026-04-19,1148000,4,No disponible,,adbebé714@viajes.cl,Mataró,Sevilla,77,3000,287000,Qatar Airways,2026-09-08,2026-09-10,,{},"{Pontevedra,""Roquetas de Mar"",Huelva}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
56090,Vacaciones,95907,2025-12-11,168000,4,No disponible,336,,,,,,,,,,,"{Gimnasio,""Aire acondicionado"",""Vista al mar"",Chimenea,""Asientos reclinables""}",{},,{},Casa en Sevilla,Sevilla,84000,4,2026-09-10,2026-09-12,{},Gerardo Nazario Deleón,+56 9 8217 6897,Perfecto para familias y grupos grandes,4,3,2,,,,{},
56090,Vacaciones,95908,2026-05-09,96000,4,No disponible,-96,,,,32,,,American Express Global Business Travel,,,,,{},,{},,Sevilla,,,,,{},,,Descubre la gastronomía local,,,,Visita,6,24000,{},2026-09-11
55990,Cena de Trabajo,95909,2025-02-15,600000,4,No disponible,,laura4786649@viajes.cl,Lorca,Mollet del Vallés,47,3529,150000,Plusmar,2026-08-09,,Cama,"{Comida,Calefacción,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
55990,Cena de Trabajo,95910,2026-06-06,140000,4,No disponible,112,,,,,,,,,,,,{},,{},Villa en Mollet del Vallés,Mollet del Vallés,28000,2,2026-08-11,2026-08-16,{},Laura Barraza Sanabria,+56 2 2611 3578,Ideal para una escapada romántica,3,3,,,,,{},
55990,Cena de Trabajo,95911,2026-02-22,,4,No disponible,,,,,14,,,Booking Holdings,,,,{},{},,{},,Mollet del Vallés,,,,,{},,,Descubre la gastronomía local,,,,Tour,,86000,{},2026-08-12
,Cena de Trabajo,95912,2026-04-21,320000,4,No disponible,320,,,,31,,,Travel Leaders Group,,,,{},{},,{},,Mollet del Vallés,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,3,80000,,2026-08-13
55990,Cena de Trabajo,95913,2025-04-08,256000,4,No disponible,256,,,,6,,,Booking Holdings,,,,{},{},,{},,Mollet del Vallés,,,,,{},,,Descubre la gastronomía local,,,,Aventura,7,64000,{},2026-08-14
55990,Cena de Trabajo,95914,2025-05-16,,4,No disponible,152,,,,,,,Abercrombie & Kent,,,,{},{},,{},,Mollet del Vallés,,,,,{},,,Descubre la gastronomía local,,,,Paseo,5,38000,{},2026-08-15
,Cena de Trabajo,95915,2026-01-23,476000,4,No disponible,476,ariadna2726453@viajes.cl,,,49,2907,119000,JetSur,,2026-08-18,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
55990,Cena de Trabajo,95916,2025-03-11,1824000,4,,304,,,,,,,,,,,"{""Aire acondicionado"",Agua,Baño,""Servicio a la habitación"",TV}",{},,{},Best Western Hotels & Resorts,Vigo,76000,2,2026-08-18,2026-08-24,"{""Check-out antes de las 11 AM"",""No se permite fumar"",""No se permiten mascotas""}",,,,,,,,,,{},
,Cena de Trabajo,95917,2025-07-04,356000,4,No disponible,356,,,,34,,,Hays Travel,,,,{},{},,{},,,,,,,{},,,Aventúrate en la montaña,,,,Visita,7,89000,{},2026-08-19
55990,Cena de Trabajo,95918,2025-03-16,100000,4,No disponible,100,,,,15,,,Insight Vacations,,,,{},{},,{},,Vigo,,,,,{},,,Descubre la gastronomía local,,,,Aventura,2,25000,{},2026-08-20
55990,Cena de Trabajo,95919,2025-10-02,120000,4,No disponible,120,,,,21,,,G Adventures,,,,{},{},,{},,Vigo,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,7,30000,{},2026-08-21
55990,Cena de Trabajo,95920,2026-05-23,60000,4,No disponible,60,,,,27,,,Kuoni,,,,{},{},,{},,Vigo,,,,,{},,,Relájate en la playa,,,,,2,15000,{},2026-08-22
55990,Cena de Trabajo,95921,2025-04-15,368000,4,No disponible,368,,,,6,,,,,,,{},{},,{},,Vigo,,,,,{},,,Descubre la gastronomía local,,,,Excursión,1,92000,{},2026-08-23
55990,Cena de Trabajo,95922,2026-01-25,744000,4,No disponible,744,srdaalco692@viajes.cl,Vigo,Móstoles,45,2562,186000,Condor Bus,2026-08-24,2026-08-25,Cama,"{TV,Calefacción,Baño}",,,,,,,,,,,,,,,,,,,,{},
62000,Cena de Trabajo,95923,2026-05-10,552000,8,No disponible,552,sta.6708100@viajes.cl,Cuenta,Sanlúcar de Barrameda,33,866,69000,Avianca,2026-07-17,2026-07-17,,{},{Albacete},Clase económica,{},,,,,,,{},,,,,,,,,,{},
57347,Cena de Trabajo,95924,2025-05-28,27000,3,No disponible,27,Gerardobarela578@viajes.cl,Collado Villalba,Málaga,21,469,9000,SNCB (Bélgica),2026-08-16,2026-08-16,,{},{},,"{""Alcalá de Guadaira"",Guadalajara,""Santa Lucía de Tirajana"",Rivas-Vaciamadrid}",,,,,,,{},,,,,,,,,,{},
57347,Cena de Trabajo,95925,,249000,3,No disponible,249,Javiernieves797@viajes.cl,Málaga,Lorca,46,155,83000,VRZ (Croacia),2026-08-16,2026-08-16,,{},{},,"{""Las Palmas de Gran Canaria"",Getafe}",,,,,,,{},,,,,,,,,,{},
57347,Cena de Trabajo,,2025-11-29,348000,3,,87,,,,,,,,,,,"{Wifi,Spa,""Servicio a la habitación"",Gimnasio,Piscina}",{},,{},Best Western Hotels & Resorts,Lorca,29000,3,2026-08-16,2026-08-20,"{""No se permiten visitas"",""No se permiten fiestas"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
57347,Cena de Trabajo,95927,2026-03-10,135000,3,No disponible,-135,,,,48,,,Contiki,,,,{},{},,{},,Lorca,,,,,{},,,Aventúrate en la montaña,,,,Aventura,1,,{},2026-08-17
57347,Cena de Trabajo,95928,2025-10-09,108000,3,No disponible,108,,,,10,,,Insight Vacations,,,,{},{},,{},,Lorca,,,,,{},,,Aventúrate en la montaña,,,,Excursión,7,36000,{},2026-08-18
57347,Cena de Trabajo,95929,2025-11-06,195000,3,No disponible,195,,,,1,,,BCD Travel,,,,{},{},,,,Lorca,,,,,{},,,Aventúrate en la montaña,,,,Aventura,7,65000,{},2026-08-19
57347,Cena de Trabajo,95930,2025-09-10,780000,3,No disponible,780,bebece359@viajes.cl,Lorca,,,2465,260000,Italo,,2026-08-21,,"{""Aire acondicionado"",Comida,Baño,Agua,""Asientos reclinables""}",{},,"{León,Jaén,Madrid,Irún,""San Sebastián""}",,,,,,,{},,,,,,,,,,{},
58263,Salida con Amigos,95931,2025-05-26,-2079000,9,No disponible,2079,Maríaledesma588@viajes.cl,Orihuela,San Fernando,52,,231000,EasyJet,2025-10-17,2025-10-19,,{},"{Inca,Zaragoza,Orihuela,Cádiz}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
58263,Salida con Amigos,95932,,1719000,9,,1719,flgrja317@viajes.cl,San Fernando,Torrelavega,65,3898,191000,United Airlines,2025-10-19,,,{},"{Ceuta,Lugo,""Castellón de la Plana""}",Primera clase,,,,,,,,{},,,,,,,,,,{},
60626,Cena de Trabajo,95933,2025-08-30,3150000,9,No disponible,3150,anmave718@viajes.cl,Santander,Gijón,9,2987,350000,Alaska Airlines,2026-10-17,2026-10-19,,{},{Mérida},Primera clase,{},,,,,,,{},,,,,,,,,,{},
60626,Cena de Trabajo,95934,2026-01-03,891000,9,No disponible,891,alagsa402@viajes.cl,Gijón,Lugo,,1435,99000,Turkish Airlines,2026-10-19,2026-10-19,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
56078,Salida con Amigos,,2025-02-14,1302000,7,No disponible,1302,Maríarodarte813@viajes.cl,Zamora,Mérida,57,2024,-186000,Singapore Airlines,2025-02-27,2025-02-28,,{},{},,,,,,,,,{},,,,,,,,,,{},
60545,Salida con Amigos,,2025-07-19,435000,5,No disponible,435,irpipi229@viajes.cl,,Torrevieja,49,,,FlixBus,2025-09-17,2025-09-17,Semi-cama,"{""Asientos reclinables"",Calefacción,""Aire acondicionado""}",{},,{},,,,,,,,,,,,,,,,,{},
60545,Salida con Amigos,95937,2025-04-01,785000,5,No disponible,785,lorenzo3928225@viajes.cl,Torrevieja,Talavera de la Reina,44,2518,157000,Flecha Bus,2025-09-17,2025-09-18,Cama,"{Baño,Comida,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
,Salida con Amigos,95938,2025-06-19,400000,5,No disponible,400,Luzcotto873@viajes.cl,Talavera de la Reina,El Prat de LLobregat,41,3540,80000,FlixBus,2025-09-18,2025-09-20,Cama,"{""Asientos reclinables"",Agua,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
58137,Aniversario,95939,2025-10-18,1332000,9,No disponible,1332,Luisabustamante657@viajes.cl,Coslada,Salamanca,44,1924,148000,FlixBus,2026-08-21,2026-08-22,Cama,"{Agua,""Asientos reclinables"",Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
58137,Aniversario,95940,2026-05-18,99000,9,No disponible,99,Juliapelayo134@viajes.cl,Salamanca,,32,161,11000,Chevallier,2026-08-22,2026-08-22,Normal,"{Comida,TV,Baño}",,,{},,,,,,,{},,,,,,,,,,{},
58137,Aniversario,95941,2026-04-15,204000,9,No disponible,918,,,,,,,,,,,"{Comida,""Vista al mar"",Gimnasio,""Aire acondicionado"",Agua}",{},,{},Habitación en Jaén,Jaén,102000,5,2026-08-22,2026-08-24,{},Rocio Bernal Tejada,+56 2 6584 3072,,6,4,3,,,,{},
58137,Aniversario,,2025-10-17,828000,9,No disponible,828,,,,49,,,Luxury Escapes,,,,{},{},,{},,Jaén,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,5,-92000,{},2026-08-23
58137,Aniversario,95943,2026-01-09,954000,9,No disponible,954,sta.8232485@viajes.cl,Jaén,Mijas,,1921,,Chevallier,2026-08-24,2026-08-25,Cama,"{""Asientos reclinables"",Agua,""Aire acondicionado""}",{},,{},,,,,,,,,,,,,,,,,{},
64164,Aniversario,,2025-02-21,,6,No disponible,,remase480@viajes.cl,Granada,Cornellá de Llobregat,46,927,74000,BoltBus,,2026-07-31,Cama,"{Wifi,Calefacción,""Aire acondicionado""}",{},,{},,,,,,,{},,,,,,,,,,{},
64164,Aniversario,95945,2025-07-31,798000,6,No disponible,798,guveav526@viajes.cl,Cornellá de Llobregat,Santiago de Compostela,30,3092,133000,Megabus,2026-07-31,2026-08-02,Cama,,,,{},,,,,,,{},,,,,,,,,,{},
64164,Aniversario,95946,2025-12-15,1194000,6,No disponible,1194,Sta.valenzuela184@viajes.cl,Santiago de Compostela,Ceuta,36,4013,199000,ETN Turistar,2026-08-02,2026-08-04,Cama,"{Comida,Wifi,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
64164,Aniversario,95947,2026-04-08,432000,6,No disponible,864,,,,,,,,,,,"{TV,Piscina,Calefacción,Agua,Spa}",{},,{},Hostal en Ceuta,Ceuta,144000,2,2026-08-04,2026-08-07,{},Hugo Trejo Sedillo,+56 2 0544 5038,Perfecto para familias y grupos grandes,5,5,3,,,,{},
64164,Aniversario,,2025-05-13,,6,No disponible,468,,,,10,,,Klook,,,,{},{},,{},,Ceuta,,,,,{},,,Descubre la gastronomía local,,,,Paseo,4,78000,{},2026-08-05
64164,Aniversario,95949,2026-06-24,174000,6,No disponible,174,,,,24,,,Gray Line,,,,{},,,{},,Ceuta,,,,,{},,,Descubre la gastronomía local,,,,Paseo,,29000,{},2026-08-06
60490,Salida con Amigos,95950,2025-03-17,1800000,9,No disponible,1800,Juliomontenegro577@viajes.cl,Sevilla,,40,2467,200000,Avanza,2025-06-11,2025-06-12,Cama,"{TV,""Aire acondicionado"",Comida}",{},,{},,,,,,,{},,,,,,,,,,{},
60490,Salida con Amigos,95951,2025-05-12,126000,9,No disponible,,,,,,,,,,,,"{Chimenea,Piscina,Comida,Agua,""Vista al mar""}",{},,{},Suite en Elche,Elche,63000,1,,2025-06-14,{},Luis Trejo Dueñas,+56 2 8909 2049,,2,3,2,,,,{},
60490,Salida con Amigos,95952,2025-04-08,54000,9,No disponible,,,,,21,,,TUI Group,,,,{},{},,{},,Elche,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,6,6000,{},2025-06-13
65001,Vacaciones,95953,,315000,3,No disponible,315,maría165242@viajes.cl,Barcelona,Santander,74,875,105000,Italo,2025-07-08,2025-07-08,,"{Calefacción,""Asientos reclinables"",Wifi}",{},,"{Granollers,""El Puerto de Santa María""}",,,,,,,{},,,,,,,,,,{},
65001,Vacaciones,95954,2025-03-25,855000,3,,285,,,,,,,,,,,"{""Aire acondicionado"",Gimnasio,Spa,TV,Baño}",{},,{},,Santander,-95000,2,2025-07-08,2025-07-11,"{""No se permiten mascotas"",""No se permiten visitas"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
65001,Vacaciones,,2025-05-10,186000,3,No disponible,186,,,,4,,,Klook,,,,{},{},,{},,Santander,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,6,62000,{},2025-07-09
65001,Vacaciones,95956,2025-06-29,285000,3,No disponible,285,,,,25,,,American Express Global Business Travel,,,,{},{},,{},,Santander,,,,,{},,,Relájate en la playa,,,,Aventura,6,95000,{},2025-07-10
66088,Salida con Familia,95957,2025-04-14,715000,5,No disponible,715,edpame371@viajes.cl,Alicante,Pontevedra,59,3478,143000,CP (Portugal),2026-04-10,2026-04-12,,"{Comida,""Asientos reclinables"",""Aire acondicionado"",Calefacción,TV,Baño}",{},,{Tarragona},,,,,,,{},,,,,,,,,,{},
66088,Salida con Familia,95958,2025-04-11,480000,5,No disponible,,Pabloleal393@viajes.cl,Pontevedra,San Cristróbal de la Laguna,52,2553,96000,Nederlandse Sp,2026-04-12,2026-04-13,,"{Baño,TV,""Asientos reclinables"",Calefacción,""Aire acondicionado""}",{},,"{""El Puerto de Santa María"",Torrevieja}",,,,,,,{},,,,,,,,,,{},
,Salida con Familia,95959,2025-09-12,-468000,5,No disponible,585,,,,,,,,,,,"{TV,Gimnasio,Wifi,""Aire acondicionado"",Chimenea}",{},,{},Residencia en San Cristróbal de la Laguna,San Cristróbal de la Laguna,117000,1,2026-04-13,2026-04-17,{},Sr. Gabriel Galarza Granado,+56 9 8765 0136,Experimenta el lujo y la comodidad en este alojamiento,6,5,4,,,,{},
66088,Salida con Familia,95960,2025-09-16,-145000,5,No disponible,145,,,,5,,,Secret Escapes,,,,{},{},,{},,San Cristróbal de la Laguna,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,5,29000,{},2026-04-14
66088,Salida con Familia,95961,2026-02-20,190000,5,No disponible,190,,,,44,,,EF Tours,,,,{},{},,{},,San Cristróbal de la Laguna,,,,,{},,,Conoce la historia de la ciudad,,,,Excursión,6,-38000,{},2026-04-15
66088,Salida con Familia,95962,,50000,,No disponible,50,,,,41,,,,,,,{},{},,{},,San Cristróbal de la Laguna,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,3,10000,{},2026-04-16
66088,Salida con Familia,95963,2025-03-25,745000,5,No disponible,745,velimo426@viajes.cl,San Cristróbal de la Laguna,Almería,,1671,149000,ÖBB (Austria),2026-04-17,2026-04-18,,"{TV,""Asientos reclinables"",Comida,""Aire acondicionado""}",{},,"{Alcoy,Barcelona,""Mollet del Vallés"",Benidorm,Parla}",,,,,,,,,,,,,,,,,{},
56976,Salida con Amigos,95964,2026-08-05,214000,1,No disponible,214,Ramónarguello372@viajes.cl,,Motril,19,3120,214000,Air New Zealand,2026-10-07,2026-10-09,,{},"{""Palma de Mallorca"",Valladolid}",Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
56976,Salida con Amigos,,2026-05-07,201000,1,No disponible,201,cotobe132@viajes.cl,Motril,Alcorcón,39,3630,201000,Air Canada,2026-10-09,,,{},"{Majadahonda,Majadahonda,Sabadell,Irún,Rubí}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
56976,Salida con Amigos,95966,2025-03-25,165000,1,No disponible,165,Sr.razo128@viajes.cl,Alcorcón,Lugo,10,2070,165000,Air Canada,2026-10-11,2026-10-12,,,"{Madrid,Ceuta}",Clase económica,{},,,,,,,{},,,,,,,,,,{},
56976,Salida con Amigos,95967,2026-09-13,75000,1,No disponible,25,,,,,,,,,,,"{""Servicio a la habitación"",""Asientos reclinables"",Piscina,Chimenea,""Aire acondicionado""}",{},,{},Suite en Lugo,Lugo,25000,2,2026-10-12,2026-10-15,,Antonia Mojica Mendoza,+56 2 9735 8787,Experimenta el lujo y la comodidad en este alojamiento,4,3,3,,,,{},
56976,Salida con Amigos,95968,,76000,1,No disponible,76,,,,12,,,,,,,{},{},,{},,Lugo,,,,,{},,,Relájate en la playa,,,,Excursión,6,76000,{},2026-10-13
56976,Salida con Amigos,95969,2025-12-01,-36000,1,No disponible,36,,,,11,,,Travel Leaders Group,,,,,{},,{},,Lugo,,,,,{},,,Relájate en la playa,,,,Excursión,4,36000,{},2026-10-14
55576,Salida con Amigos,95970,2025-03-16,,9,No disponible,1611,pavaar863@viajes.cl,Málaga,El Prat de LLobregat,24,2324,179000,Lufthansa,2025-04-12,,,{},{Santander},Primera clase,{},,,,,,,{},,,,,,,,,,{},
62516,Salida con Familia,95971,2025-06-06,774000,9,No disponible,774,sra.7697392@viajes.cl,Granollers,Palma de Mallorca,31,3922,86000,Via Bariloche,2026-03-11,2026-03-13,Cama,"{Agua,""Asientos reclinables"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
56838,,95972,2026-01-26,1038000,,No disponible,1038,jovepo298@viajes.cl,Talavera de la Reina,Manresa,47,3530,173000,Megabus,2026-06-01,2026-06-03,Cama,"{Calefacción,Wifi,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
64176,Vacaciones,95973,2025-01-01,896000,8,No disponible,896,baabpa755@viajes.cl,Marbella,Jaén,48,4104,112000,Chevallier,2025-01-02,,Cama,"{Baño,Wifi,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
64176,Vacaciones,95974,,472000,8,No disponible,472,jesús102436@viajes.cl,Jaén,Inca,39,2839,59000,Primera Plus,2025-01-04,2025-01-05,Cama,"{""Asientos reclinables"",TV,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
64176,Vacaciones,,2025-01-02,198000,8,No disponible,264,,,,,,,,,,,,{},,{},Villa en Inca,Inca,33000,1,2025-01-05,2025-01-11,{},Emilia Sisneros Salcido,+56 2 2200 3999,Experimenta el lujo y la comodidad en este alojamiento,3,2,1,,,,{},
64176,Vacaciones,95976,2025-01-02,48000,8,No disponible,48,,,,32,,,Thomas Cook,,,,{},{},,{},,Inca,,,,,{},,,Descubre la gastronomía local,,,,Visita,4,6000,{},2025-01-06
64176,Vacaciones,95977,2025-01-02,304000,8,No disponible,-304,,,,31,,,Apple Leisure Group,,,,{},{},,{},,,,,,,{},,,,,,,Aventura,5,38000,{},2025-01-07
64176,Vacaciones,95978,2025-01-05,472000,8,No disponible,472,,,,48,,,American Express Global Business Travel,,,,{},{},,,,Inca,,,,,{},,,Descubre la gastronomía local,,,,Visita,2,59000,{},2025-01-08
64176,Vacaciones,95979,2025-01-08,384000,8,,384,,,,15,,,Trafalgar,,,,{},{},,{},,Inca,,,,,{},,,Relájate en la playa,,,,Tour,5,48000,{},2025-01-09
64176,Vacaciones,95980,2025-01-05,776000,,No disponible,776,,,,8,,,Klook,,,,{},{},,{},,Inca,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,4,97000,{},2025-01-10
64176,,95981,,1096000,8,No disponible,1096,Inésmejía800@viajes.cl,Inca,Alcalá de Guadaira,30,2221,137000,,2025-01-11,2025-01-12,Cama,"{Comida,TV,Calefacción}",{},,{},,,,,,,{},,,,,,,,,,{},
65910,Salida con Amigos,95982,2025-02-10,1729000,7,No disponible,1729,Sta.garica988@viajes.cl,,Santander,16,2423,247000,Turkish Airlines,2026-01-29,2026-01-30,,{},"{Elche,Oviedo}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
65910,Salida con Amigos,95983,2025-05-29,5880000,7,,980,,,,,,,,,,,"{Gimnasio,TV,Wifi,""Asientos reclinables"",Calefacción}",{},,{},Aman Resorts,Santander,140000,4,2026-01-30,2026-02-05,"{""No se permiten mascotas"",""No se permiten visitas"",""No se permite fumar""}",,,,,,,,,,{},
65910,Salida con Amigos,95984,2025-06-01,518000,7,No disponible,518,,,,25,,,Secret Escapes,,,,,{},,{},,Santander,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,4,74000,{},2026-01-31
65910,Salida con Amigos,95985,2025-01-12,462000,7,No disponible,462,,,,9,,,Gray Line,,,,{},{},,{},,Santander,,,,,{},,,Descubre la gastronomía local,,,,Tour,1,66000,{},2026-02-01
65910,Salida con Amigos,95986,2025-04-28,49000,7,No disponible,49,,,,39,,,Civitatis,,,,{},{},,{},,Santander,,,,,{},,,,,,,Paseo,4,7000,{},2026-02-02
,Salida con Amigos,95987,2025-10-06,637000,7,No disponible,-637,,,,,,,Civitatis,,,,{},{},,{},,Santander,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,2,91000,{},2026-02-03
65910,Salida con Amigos,95988,,126000,7,No disponible,126,,,,41,,,,,,,{},{},,{},,Santander,,,,,{},,,,,,,Excursión,4,18000,{},2026-02-04
65910,Salida con Amigos,95989,2025-03-18,2968000,7,No disponible,,marcela1063339@viajes.cl,Santander,Jerez de la Frontera,3,3885,424000,Avianca,2026-02-05,2026-02-07,,{},"{Mérida,Paterna,Estepona}",Primera clase,,,,,,,,{},,,,,,,,,,{},
65910,Salida con Amigos,95990,2025-07-26,,7,No disponible,1134,sra.6232546@viajes.cl,Jerez de la Frontera,Benidorm,46,1833,162000,Lufthansa,2026-02-07,2026-02-08,,,"{""Collado Villalba"",Gerona}",Clase económica,{},,,,,,,{},,,,,,,,,,{},
65910,Salida con Amigos,95991,2025-01-18,210000,7,No disponible,105,,,,,,,,,,,"{Calefacción,Baño,""Servicio a la habitación"",""Asientos reclinables"",Wifi}",{},,{},Belmond,Benidorm,15000,1,2026-02-08,2026-02-10,"{""No se permiten visitas"",""Check-in después de las 3 PM"",""Silencio después de las 10 PM""}",,,,,,,,,,{},
65910,Salida con Amigos,95992,,182000,7,No disponible,182,,,,,,,Gray Line,,,,{},{},,{},,Benidorm,,,,,{},,,Relájate en la playa,,,,Aventura,7,26000,{},2026-02-09
61544,,,2025-03-16,1764000,9,No disponible,-1764,stfetrde316@viajes.cl,Telde,Motril,91,1817,196000,Qantas,2025-08-26,2025-08-27,,{},{Torremolinos},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
61544,Salida con Familia,95994,2025-05-04,2142000,9,,306,,,,,,,,,,,"{""Asientos reclinables"",""Aire acondicionado"",Spa,Calefacción,Agua}",{},,{},Best Western Hotels & Resorts,Motril,34000,2,2025-08-27,2025-09-03,"{""No se permiten fiestas"",""No se permiten mascotas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
61544,Salida con Familia,95995,2025-01-01,108000,9,No disponible,108,,,,,,,Klook,,,,{},{},,,,Motril,,,,,{},,,Relájate en la playa,,,,Visita,7,12000,{},2025-08-28
61544,Salida con Familia,95996,2025-01-26,135000,9,No disponible,135,,,,30,,,Abercrombie & Kent,,,,,{},,{},,Motril,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,6,,{},2025-08-29
61544,Salida con Familia,95997,2025-01-08,243000,,No disponible,-243,,,,29,,,Globus,,,,{},{},,{},,Motril,,,,,{},,,Descubre la gastronomía local,,,,Visita,7,,{},2025-08-30
61544,,,2025-03-18,558000,9,No disponible,558,,,,28,,,Contiki,,,,{},{},,{},,Motril,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,2,62000,{},2025-08-31
61544,Salida con Familia,95999,2025-05-15,45000,9,No disponible,45,,,,43,,,Insight Vacations,,,,{},{},,,,Motril,,,,,{},,,Conoce la historia de la ciudad,,,,Visita,3,5000,{},2025-09-01
61544,Salida con Familia,96000,2025-05-17,360000,9,No disponible,360,,,,31,,,Thomas Cook,,,,{},{},,{},,Motril,,,,,{},,,Aventúrate en la montaña,,,,Excursión,,40000,{},2025-09-02
,Cena de Trabajo,96001,2025-01-11,954000,9,No disponible,954,,León,Irún,34,3764,,Damas,2025-05-08,2025-05-10,Cama,"{Baño,""Asientos reclinables"",Agua}",,,{},,,,,,,{},,,,,,,,,,{},
,Cena de Trabajo,96002,2025-04-25,1044000,,No disponible,1044,teodoro2026565@viajes.cl,Irún,Vigo,30,,116000,Buses Bio Bio,2025-05-10,2025-05-10,Cama,"{Wifi,Baño,""Aire acondicionado""}",,,{},,,,,,,,,,,,,,,,,{},
64208,Cena de Trabajo,96003,2025-02-01,1890000,9,No disponible,378,,,,,,,,,,,"{Wifi,""Servicio a la habitación"",Gimnasio,""Asientos reclinables"",Comida}",{},,{},Hyatt Hotels Corporation,Vigo,42000,1,2025-05-10,2025-05-15,"{""No se permiten visitas"",""No se permiten mascotas"",""No se permiten fiestas""}",,,,,,,,,,{},
