correo_usuario,puntos,reserva_id,tipo_seguro,valor_seguro,clausula,empresa_seguro,estrellas,descripcion
Sta.salinas422@tourket.com,14662,97228,Seguro de Equipaje y Efectos Personales,38000,"Cobertura por pérdida, robo o daño de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Seguros Generales Suramericana S.A.,4,Buena experiencia en general
Sta.salinas422@tourket.com,14662,97233,,70000,"Reembolso por cancelaciones laborales imprevistas, Cobertura por cancelaciones debido a desastres naturales o disturbios",Renta Nacional Compañía de Seguros Generales S.A.,2,No lo recomendaría
Sta.salinas422@tourket.com,14662,97236,,,,,4,Me atendieron bien
elsa6772498@edubus.cal,1413,97240,Seguro de Responsabilidad Civil,82000,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",MetLife Chile Seguros de Vida S.A.,,
elsa6772498@edubus.cal,,97242,Seguro de Cancelación de Viaje,63000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Cobertura de penalidades por cambio de vuelo",Seguros Generales Suramericana S.A.,4,Buena experiencia en general
elsa6772498@edubus.cal,1413,97248,Seguro de Cancelación de Viaje,21000,"Reembolso por cancelaciones laborales imprevistas, Cobertura por cancelaciones debido a desastres naturales o disturbios",Consorcio Nacional de Seguros Vida S.A.,5,Superó mis expectativas
elsa6772498@edubus.cal,1413,97250,Seguro de Asistencia Médica,17000,"Evacuación y repatriación sanitaria, Hospitalización y cirugías de emergencia",Vida Cámara S.A.,5,Excelente
elsa6772498@edubus.cal,1413,97252,Seguro de Interrupción del Viaje,17000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",MAPFRE Compañía de Seguros Generales de Chile S.A.,,
,-16917,,Seguro de Asistencia Médica,44000,"Evacuación y repatriación sanitaria, Cobertura de medicamentos recetados",BICE Vida Compañía de Seguros S.A.,3,Aceptable
sucaco156@viajesanma.com,16917,97259,,,,,,
sucaco156@viajesanma.com,16917,97266,,,,,4,Buena experiencia en general
joaquín6801476@tourket.com,15439,97269,Seguro de Equipaje y Efectos Personales,50000,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",Renta Nacional Compañía de Seguros Generales S.A.,,
sra.6885500@outluc.com,11227,97272,Seguro por Demoras en el Viaje,17000,,Consorcio Nacional de Seguros Vida S.A.,,
sra.6885500@outluc.com,11227,97273,,,,,10,Aceptable
sra.6885500@outluc.com,-11227,97275,,,,,1,
ósválo221@outluc.com,,97277,,,,,3,Podría mejorar
lemuvi793@wass.com,20573,,,81000,"Evacuación y repatriación sanitaria, Cobertura de gastos médicos por enfermedad o accidente",BICE Vida Compañía de Seguros S.A.,,Superó mis expectativas
lemuvi793@wass.com,20573,97283,,,,,,
lemuvi793@wass.com,,,Seguro por Demoras en el Viaje,96000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Confuturo S.A.,,
Sta.ramón778@viajesanma.com,8181,97297,,,,,4,"Satisfecho, pero hay detalles por mejorar"
pelupa917@marmol.com,6880,97305,Seguro de Interrupción del Viaje,51000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",Vida Cámara S.A.,5,Superó mis expectativas
pelupa917@marmol.com,6880,97307,Seguro de Responsabilidad Civil,61000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",MetLife Chile Seguros de Vida S.A.,5,Superó mis expectativas
luisa5629886@outluc.com,22022,97312,,,,,5,Servicio de primera
sta.5908641@marmol.com,698,97340,,,,,4,
luisa5629886@outluc.com,22022,97313,Seguro de Asistencia Médica,25000,"Cobertura de gastos médicos por enfermedad o accidente, Evacuación y repatriación sanitaria",,4,Me atendieron bien
luisa5629886@outluc.com,22022,97318,Seguro de Cancelación de Viaje,,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelaciones laborales imprevistas",HDI Seguros S.A.,4,Bueno
luisa5629886@outluc.com,22022,97320,,,,,,
Déborasolano286@marmol.com,4538,97324,,,,,,
heguec389@wass.com,1600,97331,Seguro de Cancelación de Viaje,79000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Reembolso por cancelaciones laborales imprevistas",Confuturo S.A.,3,Podría mejorar
sta.5908641@marmol.com,698,97334,,62000,"Cobertura por pérdida, robo o daño de equipaje, Asistencia para reemplazo de documentos de viaje perdidos",Vida Cámara S.A.,,
sta.5908641@marmol.com,-698,97336,Seguro de Responsabilidad Civil,91000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",BICE Vida Compañía de Seguros S.A.,5,Sin duda volveré
sta.5908641@marmol.com,-698,97338,,,,,5,Superó mis expectativas
margarita1746766@outluc.com,6233,97341,,,,,3,Podría mejorar
margarita1746766@outluc.com,6233,97342,,29000,"Cobertura de costos adicionales por regreso anticipado, Compensación por imprevistos que obliguen a detener el viaje",Confuturo S.A.,2,No lo recomendaría
adán1546115@viajesanma.com,3644,97346,Seguro por Demoras en el Viaje,99000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",Confuturo S.A.,5,
roberto8294932@tourket.com,3062,97356,Seguro de Cancelación de Viaje,55000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",Liberty Compañía de Seguros Generales S.A.,5,Sin duda volveré
césar4731601@tourket.com,18921,97360,Seguro de Responsabilidad Civil,73000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",Renta Nacional Compañía de Seguros Generales S.A.,1,Malo
ocvido487@edubus.cal,7452,97376,,,,,5,Servicio de primera
Claraalaniz960@outluc.com,11421,,Seguro de Equipaje y Efectos Personales,98000,"Cobertura por pérdida, robo o daño de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Consorcio Nacional de Seguros Vida S.A.,5,Muy satisfecho
Claraalaniz960@outluc.com,11421,97378,,,,,79,Servicio regular
sra.2024334@tourket.com,317,97383,,,,,1,No vuelvo más
sra.2024334@tourket.com,317,97385,,,,,,
josé9740197@viajesanma.com,,97391,,,,,5,Superó mis expectativas
josé9740197@viajesanma.com,33091,97396,,,,,4,"Satisfecho, pero hay detalles por mejorar"
Sra.colunga196@marmol.com,-14084,97398,Seguro de Equipaje y Efectos Personales,72000,"Asistencia para reemplazo de documentos de viaje perdidos, Cobertura de artículos electrónicos bajo ciertos límites",MAPFRE Compañía de Seguros Generales de Chile S.A.,3,"Cumplió con mis expectativas, pero sin destacar"
sta.8357873@marmol.com,26283,97399,,,,,4,"Satisfecho, pero hay detalles por mejorar"
Sr.esquivel621@marmol.com,359,97411,Seguro de Equipaje y Efectos Personales,33000,"Cobertura de artículos electrónicos bajo ciertos límites, Cobertura por pérdida, robo o daño de equipaje",Confuturo S.A.,,
sr.8161428@viajesanma.com,3088,97412,Seguro por Demoras en el Viaje,68000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",MetLife Chile Seguros de Vida S.A.,,
cristina8266548@outluc.com,22630,98274,Seguro de Cancelación de Viaje,14000,"Reembolso por cancelaciones laborales imprevistas, Cobertura de penalidades por cambio de vuelo",HDI Seguros S.A.,1,Muy insatisfecho
sr.8161428@viajesanma.com,,97417,Seguro de Interrupción del Viaje,40000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",,,
sr.8161428@viajesanma.com,3088,97418,,,,,,
,3088,,,,,,3,Podría mejorar
sr.8161428@viajesanma.com,3088,97422,,,,,4,Bueno
coceja218@marmol.com,21808,97427,Seguro de Interrupción del Viaje,67000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Consorcio Nacional de Seguros Vida S.A.,,
ropape515@viajesanma.com,24899,97437,,,,,,
,3285,97438,,,,,,
Lorenzovela157@outluc.com,,97440,Seguro de Asistencia Médica,74000,"Evacuación y repatriación sanitaria, Hospitalización y cirugías de emergencia",Vida Cámara S.A.,,Muy satisfecho
Lorenzovela157@outluc.com,3285,97441,Seguro de Cancelación de Viaje,71000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelaciones laborales imprevistas",MAPFRE Compañía de Seguros Generales de Chile S.A.,2,No me convenció del todo
medeve140@tourket.com,13380,97451,,,,,,
medeve140@tourket.com,13380,97453,Seguro de Asistencia Médica,76000,"Hospitalización y cirugías de emergencia, Evacuación y repatriación sanitaria",Vida Cámara S.A.,,
joadti174@wass.com,19493,97454,,,,,2,Hubo varios problemas
,12934,97458,,,,,4,"Satisfecho, pero hay detalles por mejorar"
rosaar844@wass.com,-12934,97460,Seguro de Responsabilidad Civil,79000,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",Confuturo S.A.,,
rosaar844@wass.com,12934,,Seguro de Asistencia Médica,80000,"Evacuación y repatriación sanitaria, Cobertura de medicamentos recetados",Liberty Compañía de Seguros Generales S.A.,,
rosaar844@wass.com,12934,97465,,,,,,Aceptable
daamni852@wass.com,12263,97474,Seguro de Interrupción del Viaje,86000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Renta Nacional Compañía de Seguros Generales S.A.,4,Buena experiencia en general
daamni852@wass.com,12263,97476,,,,,5,Excelente
daamni852@wass.com,12263,97479,,,,,,
Ángelamontemayor955@outluc.com,6882,97483,,,,,,Buena experiencia en general
Ángelamontemayor955@outluc.com,6882,97489,Seguro de Cancelación de Viaje,37000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",Confuturo S.A.,1,Muy insatisfecho
Sta.tejada565@outluc.com,13212,97493,,46000,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",Seguros Generales Suramericana S.A.,,
Sta.tejada565@outluc.com,13212,97495,Seguro de Cancelación de Viaje,81000,"Cobertura de penalidades por cambio de vuelo, Cobertura por cancelaciones debido a desastres naturales o disturbios",MAPFRE Compañía de Seguros Generales de Chile S.A.,5,Excelente
Sta.tejada565@outluc.com,13212,97497,Seguro de Asistencia Médica,18000,"Cobertura de medicamentos recetados, Evacuación y repatriación sanitaria",Confuturo S.A.,2,
Sta.cardenas608@viajesanma.com,12900,97502,Seguro por Demoras en el Viaje,77000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Confuturo S.A.,,
stmagaig212@outluc.com,23631,97513,Seguro por Demoras en el Viaje,34000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",Seguros Generales Suramericana S.A.,3,Podría mejorar
Benitorivera191@outluc.com,17722,97515,Seguro de Asistencia Médica,23000,"Cobertura de medicamentos recetados, Cobertura de gastos médicos por enfermedad o accidente",MAPFRE Compañía de Seguros Generales de Chile S.A.,3,"Cumplió con mis expectativas, pero sin destacar"
,17722,97518,Seguro de Interrupción del Viaje,15000,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",MAPFRE Compañía de Seguros Generales de Chile S.A.,3,"Cumplió con mis expectativas, pero sin destacar"
stadsach200@tourket.com,4077,97531,Seguro por Demoras en el Viaje,91000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",Confuturo S.A.,2,No lo recomendaría
Carlosojeda459@marmol.com,13894,97533,Seguro de Interrupción del Viaje,38000,"Compensación por imprevistos que obliguen a detener el viaje, Cobertura de costos adicionales por regreso anticipado",HDI Seguros S.A.,1,Completamente decepcionado
,-13894,97541,,,,,,
Anasisneros109@outluc.com,5111,97543,Seguro por Demoras en el Viaje,57000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",Consorcio Nacional de Seguros Vida S.A.,1,No vuelvo más
srlamábu640@outluc.com,11308,97548,Seguro de Asistencia Médica,76000,"Cobertura de gastos médicos por enfermedad o accidente, Hospitalización y cirugías de emergencia",Vida Cámara S.A.,4,Bueno
srlamábu640@outluc.com,-11308,97549,,,,,3,Podría mejorar
srlamábu640@outluc.com,11308,97553,,,,,,
Liliacardenas684@wass.com,20359,97556,Seguro de Cancelación de Viaje,87000,"Cobertura de penalidades por cambio de vuelo, Cobertura por cancelaciones debido a desastres naturales o disturbios",Liberty Compañía de Seguros Generales S.A.,,
Liliacardenas684@wass.com,20359,97561,Seguro de Equipaje y Efectos Personales,86000,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",HDI Seguros S.A.,3,Servicio regular
Liliacardenas684@wass.com,20359,97566,Seguro de Asistencia Médica,81000,"Evacuación y repatriación sanitaria, Cobertura de medicamentos recetados",MetLife Chile Seguros de Vida S.A.,4,Me atendieron bien
Liliacardenas684@wass.com,20359,97567,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
Liliacardenas684@wass.com,20359,97568,Seguro de Responsabilidad Civil,21000,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",MetLife Chile Seguros de Vida S.A.,,
Liliacardenas684@wass.com,20359,97569,,,,,,
gilomá332@viajesanma.com,27537,97581,,,,,,
Micaelalozada680@tourket.com,30193,97584,Seguro por Demoras en el Viaje,56000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",MAPFRE Compañía de Seguros Generales de Chile S.A.,2,No me convenció del todo
daniel1491180@viajesanma.com,18908,97589,Seguro de Equipaje y Efectos Personales,22000,"Cobertura de artículos electrónicos bajo ciertos límites, Indemnización por retraso en la entrega de equipaje",,,
daniel1491180@viajesanma.com,18908,97592,,,,,2,
daniel1491180@viajesanma.com,18908,97593,Seguro de Responsabilidad Civil,47000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Seguros Generales Suramericana S.A.,,
daniel1491180@viajesanma.com,18908,97594,Seguro de Interrupción del Viaje,46000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",BICE Vida Compañía de Seguros S.A.,5,Excelente
felipe7618364@tourket.com,3870,97601,,,,,2,No me convenció del todo
felipe7618364@tourket.com,3870,97602,Seguro de Equipaje y Efectos Personales,13000,"Asistencia para reemplazo de documentos de viaje perdidos, Indemnización por retraso en la entrega de equipaje",HDI Seguros S.A.,,
felipe7618364@tourket.com,3870,97603,,,,,3,"Cumplió con mis expectativas, pero sin destacar"
Maríagaytán345@edubus.cal,,97607,,,,,2,No me convenció del todo
Maríagaytán345@edubus.cal,13743,,,,,,5,Sin duda volveré
,22041,97615,,,,,,
Sr.aragón402@wass.com,22041,97617,,,,,1,Completamente decepcionado
Sr.aragón402@wass.com,22041,97620,,,,,2,Regular
Sr.aragón402@wass.com,22041,97624,Seguro de Cancelación de Viaje,29000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelaciones laborales imprevistas",Vida Cámara S.A.,2,No me convenció del todo
Sr.aragón402@wass.com,22041,97628,Seguro de Asistencia Médica,59000,"Cobertura de gastos médicos por enfermedad o accidente, Hospitalización y cirugías de emergencia",Liberty Compañía de Seguros Generales S.A.,13,Hubo varios problemas
laarpe870@tourket.com,6894,97632,,,,,4,Me atendieron bien
crsomo514@tourket.com,1325,97634,,,,,4,Bueno
gerardo7075405@wass.com,21117,,,,,,,
gerardo7075405@wass.com,21117,97639,,98000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Cobertura de penalidades por cambio de vuelo",Liberty Compañía de Seguros Generales S.A.,,
gerardo7075405@wass.com,21117,97642,Seguro de Cancelación de Viaje,24000,"Reembolso por cancelaciones laborales imprevistas, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",BICE Vida Compañía de Seguros S.A.,5,Superó mis expectativas
