id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,comodidades,tipo_bus
116726,66434,2025-04-22,1272000,8,No disponible,1272,Ignacioholguín519@viajes.cl,Sevilla,Ciudad Real,,2089,159000,Wizz Air,2025-06-29,2025-06-30,{},
150054,,,,,Disponible,0,Jacobodelgadillo820@viajes.cl,Cuenta,Dos Hermanas,9,592,192000,SBB (Suiza),2025-01-16,2025-02-09,"{Calefacción,Baño,""Asientos reclinables""}",
93518,59538,2025-05-02,1085000,5,No disponible,1085,Javiergodínez122@viajes.cl,Torrejón de Ardoz,Rubí,13,2240,217000,ŽSSK (Eslovaquia),2025-08-26,2025-08-27,"{Wifi,Agua,TV,""Asientos reclinables"",Baño}",
148641,,,,,Disponible,0,Javiermateo256@viajes.cl,Alcalá de Henares,,70,3651,451000,Italo,2025-07-25,2025-12-24,"{Comida,Baño,Wifi,""Aire acondicionado"",Agua,TV,""Asientos reclinables""}",
116295,57201,2025-02-21,2016000,7,No disponible,2016,Javiernieves797@viajes.cl,Mérida,Castellón de la Plana,69,2667,288000,Ryanair,2025-05-12,2025-05-13,{},
79514,65191,2026-04-09,966000,6,No disponible,966,Jesúsayala953@viajes.cl,Mollet del Vallés,Estepona,10,1747,161000,CD (República Checa),2026-06-06,2026-06-07,"{Comida,Agua,""Asientos reclinables"",""Aire acondicionado""}",
121105,56357,2025-01-31,2410000,10,No disponible,2410,Joaquíndelatorre512@viajes.cl,Cuenta,Gijón,92,2600,241000,AVE,2025-02-17,2025-02-18,"{Calefacción,Baño,Wifi,Comida,""Asientos reclinables""}",
147094,,,,,Disponible,0,Josefinapichardo787@viajes.cl,Molina de Segura,Algeciras,54,473,175000,British Airways,2025-02-14,,,
105150,65145,2025-03-05,222000,3,No disponible,222,Josébañuelos691@viajes.cl,Manresa,San Fernando,32,562,74000,SBB (Suiza),2026-04-09,2026-04-09,{},
148933,,,,,Disponible,0,Leonorlira295@viajes.cl,Fuengirola,Pontevedra,91,3688,380000,ZSSK (Eslovaquia),2025-09-28,2026-02-28,"{Wifi,Baño,""Aire acondicionado"",TV,Calefacción,Agua,Comida}",
92301,62209,2025-02-04,1990000,10,No disponible,1990,Leticiadelarosa551@viajes.cl,Almería,Mollet del Vallés,77,2012,199000,AVE,2026-01-01,2026-01-02,"{Comida,TV,Agua,Baño}",
97781,59825,2025-04-22,2088000,9,No disponible,2088,Lorenzoiglesias999@viajes.cl,Elda,Cerdañola del Vallés,,3161,232000,Air New Zealand,2025-11-12,2025-11-14,{},
148353,,,,,Disponible,0,Luciabañuelos420@viajes.cl,Zaragoza,Torrelavega,92,1699,110000,Delta Air Lines,2025-02-16,2025-04-27,{},
131145,60933,2025-01-19,1805000,5,No disponible,1805,Luciacasillas408@viajes.cl,Torrelavega,Ferrol,30,2990,361000,Qatar Airways,2025-03-11,2025-03-13,{},
101285,65931,2025-01-19,119000,1,No disponible,119,Luisasoliz819@viajes.cl,Collado Villalba,Madrid,44,2042,119000,United Airlines,2025-04-11,2025-04-12,{},
126875,59078,2025-11-13,282000,1,No disponible,282,Magdalenabrito986@viajes.cl,Cartagena,Fuenlabrada,49,3578,282000,ŽFBH (Bosnia y Herzegovina),2026-07-04,2026-07-06,"{Calefacción,Agua,""Asientos reclinables"",Comida,TV,""Aire acondicionado""}",
105670,60488,2025-01-27,3830000,10,No disponible,3830,Marcocortez795@viajes.cl,Santander,Alicante,52,3204,383000,Etihad Airways,2025-06-08,2025-06-10,{},
122529,61791,2026-04-02,1210000,10,No disponible,1210,Marcoharo601@viajes.cl,Albacete,Alcoy,47,3493,121000,Spirit Airlines,2026-04-05,2026-04-07,{},
121637,60051,2025-05-10,892000,4,No disponible,892,Marcoscorrales762@viajes.cl,Fuengirola,Fuengirola,10,2369,223000,Air France,2026-02-18,,{},
149128,,,,,Disponible,0,Marcosledesma340@viajes.cl,Las Palmas de Gran Canaria,Coslada,77,2296,237000,Eurostar,2026-05-05,2026-08-08,"{""Asientos reclinables"",Wifi,Calefacción,""Aire acondicionado"",Comida}",
146130,,,,,Disponible,0,Marianoheredia641@viajes.cl,Ceuta,Lugo,37,1471,180000,Alsa,2026-08-15,,"{Agua,Wifi,Comida}",
107168,55812,2025-02-01,131000,1,No disponible,131,Maríabecerra494@viajes.cl,La Coruña,Barcelona,1,3075,131000,SJ (Suecia),2026-03-26,2026-03-28,"{TV,""Asientos reclinables"",Calefacción,""Aire acondicionado"",Agua,Wifi}",
118521,59229,2026-09-12,752000,8,No disponible,752,Maríacavazos182@viajes.cl,Cádiz,Lugo,81,166,94000,United Airlines,2026-11-27,2026-11-27,{},
150009,,,,,Disponible,0,Maríadelrío618@viajes.cl,Gijón,Orihuela,86,3780,378000,NSB (Noruega),2026-06-07,2026-11-11,"{Comida,""Aire acondicionado"",Wifi,TV,Agua,""Asientos reclinables"",Calefacción}",
143692,56836,2025-03-08,895000,5,No disponible,895,Maríadelvalle249@viajes.cl,Paterna,Estepona,42,1764,179000,ZS (Eslovenia),2025-03-16,2025-03-17,"{""Aire acondicionado"",Agua,Calefacción,TV}",
93677,66319,2025-01-02,4482000,9,No disponible,4482,Maríaespinoza975@viajes.cl,Torremolinos,Jaén,63,4102,498000,SBB (Suiza),2025-02-16,2025-02-18,"{Calefacción,TV,Agua,Wifi,""Asientos reclinables"",Comida,""Aire acondicionado""}",
89656,65703,2025-01-23,1421000,7,No disponible,1421,Maríarubio434@viajes.cl,Gerona,Córdoba,57,3021,203000,Ethiopian Airlines,2026-07-20,2026-07-22,,
104542,62830,2025-06-17,1456000,8,No disponible,1456,Maríasaldivar717@viajes.cl,Ponferrada,Roquetas de Mar,,2850,182000,DSB (Dinamarca),2026-01-31,2026-02-01,"{Wifi,Baño,Calefacción,""Aire acondicionado"",TV}",
107995,64659,2025-06-18,2830000,10,No disponible,2830,Mateofarías500@viajes.cl,Zamora,Santa Cruz de Tenerife,75,2879,283000,AVE,2025-08-31,2025-09-01,,
104328,62019,2025-06-12,1116000,6,No disponible,1116,Mayteaponte518@viajes.cl,Sanlúcar de Barrameda,Murcia,12,1655,186000,SBB (Suiza),2026-01-01,2026-01-02,,
88099,61215,2025-04-27,2574000,9,No disponible,2574,Pablonaranjo381@viajes.cl,Lugo,Benidorm,26,2812,286000,Spirit Airlines,2026-05-31,2026-06-01,{},
147853,,,,,Disponible,0,Patriciocerda695@viajes.cl,Reus,Huelva,62,3984,461000,,2025-02-09,2025-07-25,{},
115608,55955,2026-04-22,3008000,8,No disponible,3008,Pedrolugo488@viajes.cl,Vitoria,Sagunto,26,3227,376000,Air France,2026-05-05,2026-05-07,{},
137129,65042,2025-02-09,690000,10,No disponible,690,Pedromondragón963@viajes.cl,Torremolinos,Avilés,73,1752,69000,AVE,2025-02-11,2025-02-12,"{TV,Baño,Calefacción,Comida}",
128214,62236,2025-08-08,276000,1,No disponible,276,Ramirobarajas244@viajes.cl,Guadalajara,Molina de Segura,19,3562,276000,ŽFBH (Bosnia y Herzegovina),2026-03-25,2026-03-27,"{Comida,Agua,TV,""Aire acondicionado"",Wifi,Baño}",
148438,,,,,Disponible,0,Ramónverduzco522@viajes.cl,El Prat de LLobregat,Cuenta,78,874,69000,EasyJet,2025-09-12,2025-10-18,{},
149950,,,,,Disponible,0,Raquellira938@viajes.cl,,Almería,38,499,80000,,2025-09-29,2025-10-19,"{Wifi,TV,Baño,""Aire acondicionado"",Calefacción,Comida}",
129605,59142,2026-08-14,550000,10,No disponible,550,Raquelvillalobos916@viajes.cl,San Sebastián,Burgos,56,1321,55000,Air New Zealand,2026-10-23,2026-10-23,{},
148111,,,,,Disponible,0,Raúlbadillo577@viajes.cl,Torrevieja,Dos Hermanas,94,2127,89000,EasyJet,2025-05-30,2025-08-26,{},
147501,,,,,Disponible,0,Rocioanguiano798@viajes.cl,Elda,Albacete,81,1384,86000,Aeroméxico,2026-07-27,2026-09-22,{},
130107,61049,2025-05-07,56000,1,No disponible,56,Rociomuro732@viajes.cl,Benalmádena,Segovia,91,1039,56000,ŽSSK (Eslovaquia),2026-04-14,2026-04-14,"{Wifi,Baño,Calefacción}",
102577,59540,2025-02-25,262000,2,No disponible,262,Rodrigosolís188@viajes.cl,Alicante,Lérida,96,3387,131000,Nederlandse Sp,2025-04-27,2025-04-29,"{Agua,Calefacción,""Aire acondicionado"",Wifi,""Asientos reclinables"",TV}",
92671,56790,2025-07-18,414000,3,No disponible,414,Rosaceballos545@viajes.cl,Logroño,,65,2277,138000,PKP (Polonia),2026-05-13,2026-05-14,"{Baño,Comida,""Asientos reclinables"",TV,Wifi}",
105115,56546,2025-05-08,124000,2,No disponible,124,Rubéngracia541@viajes.cl,Mollet del Vallés,Motril,39,4200,62000,Buses Nilahue,2025-11-21,2025-11-23,"{TV,Agua,Comida}",
143677,62411,2025-03-14,560000,7,No disponible,560,Samuelmenéndez181@viajes.cl,Alicante,Santa Cruz de Tenerife,1,2706,80000,Qatar Airways,2025-09-02,2025-09-03,{},
126014,65399,2026-06-02,408000,4,No disponible,408,Sanchobétancourt392@viajes.cl,Alicante,Vigo,95,258,102000,Wizz Air,2026-10-18,2026-10-18,{},
122661,64807,2025-08-04,253000,1,No disponible,253,Sanchoponce341@viajes.cl,Benalmádena,Jaén,90,3290,253000,Air France,2025-08-29,2025-08-31,{},
112021,65865,2025-03-23,805000,7,No disponible,805,Santiagorivas862@viajes.cl,Ávila,Torremolinos,99,2222,115000,VR (Finlandia),2026-06-29,2026-06-30,"{""Asientos reclinables"",TV,""Aire acondicionado"",Calefacción,Wifi}",
124824,57022,2025-04-10,2810000,10,No disponible,2810,Sergioromo646@viajes.cl,Alcalá de Henares,Rubí,50,2815,281000,Air New Zealand,2025-09-06,2025-09-07,{},
118018,60246,2025-08-12,560000,10,No disponible,560,Silviaarreola496@viajes.cl,Santa Lucía de Tirajana,Oviedo,83,417,56000,ŽFBH (Bosnia y Herzegovina),2026-08-19,2026-08-19,{},
102077,60499,2025-02-18,970000,5,No disponible,970,Silviasantacruz103@viajes.cl,Zamora,Zaragoza,82,3880,194000,Alaska Airlines,2025-12-12,2025-12-14,{},
149507,,,,,Disponible,0,Sofiaportillo314@viajes.cl,Gijón,Palencia,67,199,29000,TGV (SNCF),2026-07-05,2026-07-13,"{Calefacción,TV,""Asientos reclinables""}",
147544,,,,,Disponible,0,Sr.adorno886@viajes.cl,La Coruña,Granada,1,1399,43000,LATAM Airlines,2025-07-29,2025-09-25,{},
149778,,,,,Disponible,0,Sr.castañeda350@viajes.cl,Ferrol,Torremolinos,85,767,56000,SNCB (Bélgica),2026-11-22,2026-12-23,"{TV,Wifi,""Asientos reclinables""}",
127539,60407,2025-01-28,702000,6,No disponible,702,Sr.limón373@viajes.cl,Parla,Majadahonda,57,834,117000,Frontier Airlines,2026-09-18,2026-09-18,{},
149566,,,,,Disponible,0,Sr.soliz253@viajes.cl,Palencia,Leganés,43,3333,226000,Nederlandse Sp,2026-01-10,2026-05-28,"{Baño,Comida,TV,""Aire acondicionado"",Agua,Wifi}",
131950,60687,2025-12-17,1280000,10,No disponible,1280,Sr.treviño590@viajes.cl,Gandía,San Sebastían de los Reyes,79,1347,128000,NSB (Noruega),2026-05-12,2026-05-12,"{""Aire acondicionado"",TV,Agua}",
105407,60865,2026-08-11,524000,4,No disponible,524,Sra.collado965@viajes.cl,Getafe,Reus,37,3186,131000,Omnibus de México,2026-10-20,2026-10-22,"{Calefacción,Baño,""Asientos reclinables""}",
133857,65982,2025-12-13,1610000,7,No disponible,1610,Sra.escamilla417@viajes.cl,Toledo,Granollers,81,2701,230000,EasyJet,2026-03-21,2026-03-22,{},
109927,63596,2025-03-06,408000,4,No disponible,408,Sra.leyva287@viajes.cl,Baracaldo,Gijón,48,3899,102000,Via Bariloche,2025-04-21,2025-04-23,"{Baño,TV,Wifi}",
148463,,,,,Disponible,0,Sra.munguía627@viajes.cl,Getafe,Ciudad Real,92,2170,248000,Singapore Airlines,2025-03-31,2025-06-29,{},
142927,62375,2025-03-22,900000,9,No disponible,900,Sra.reyes599@viajes.cl,Granollers,Gecho,93,241,100000,MÁV (Hungría),2025-05-19,2025-05-19,{},
141398,62209,2025-01-07,1212000,6,No disponible,1212,Sra.toledo641@viajes.cl,Getafe,Palencia,95,2165,202000,Thalys,2026-03-15,2026-03-16,"{Wifi,Comida,""Aire acondicionado"",Baño,Agua}",
91157,66410,2025-02-20,51000,1,No disponible,51,Sta.casares518@viajes.cl,Gijón,Alcobendas,,1402,51000,British Airways,2025-11-27,2025-11-27,{},
146948,,,,,Disponible,0,Sta.colunga585@viajes.cl,Mijas,Vigo,,1175,63000,All Nippon Airways (ANA),2026-07-12,2026-08-29,{},
130128,61703,2025-03-19,780000,10,No disponible,780,Sta.contreras629@viajes.cl,Orihuela,La Línea de la Concepción,55,2104,78000,Southwest Airlines,2025-05-30,2025-05-31,{},
148359,,,,,Disponible,0,Sta.gaona818@viajes.cl,Alcalá de Guadaira,Cartagena,30,3221,320000,Air New Zealand,2025-05-29,2025-10-10,{},
146985,,,,,Disponible,0,Sta.mesa478@viajes.cl,Albacete,Badajoz,67,2863,297000,Southwest Airlines,2026-06-04,2026-10-01,{},
148109,,,,,Disponible,0,Sta.miranda323@viajes.cl,Viladecans,Ponferrada,4,2846,107000,KLM,2025-12-31,,{},
147524,,,,,Disponible,0,Sta.pantoja641@viajes.cl,Ponferrada,,13,2027,123000,Air Canada,2025-11-29,2026-02-21,{},
88276,59179,2025-03-03,993000,3,No disponible,993,Sta.valdez219@viajes.cl,,Cartagena,65,3918,331000,ZFBH (Bosnia y Herzegovina),2026-07-14,2026-07-16,"{Comida,Agua,TV,Baño,Calefacción,Wifi,""Aire acondicionado""}",
147339,,,,,Disponible,0,Timoteogodoy576@viajes.cl,Santa Coloma de Gramanet,Fuenlabrada,12,2295,220000,Wizz Air,2025-08-10,,{},
149590,,,,,Disponible,0,Timoteomercado843@viajes.cl,Huelva,Salamanca,20,1489,108000,Italo,2025-05-06,2025-07-07,"{Wifi,Agua,Baño,""Asientos reclinables""}",
111621,57776,2025-11-26,483000,3,No disponible,483,Timoteoortega395@viajes.cl,Ponferrada,Baracaldo,85,1872,161000,,2026-09-19,2026-09-20,"{""Asientos reclinables"",Wifi,TV,Calefacción}",
115613,61658,2025-01-13,960000,10,No disponible,960,Timoteoparra548@viajes.cl,Palencia,Ferrol,50,2241,96000,Air France,2025-03-30,2025-03-31,{},
104299,63094,2025-07-21,540000,6,No disponible,540,Vicenteescobar772@viajes.cl,Elda,Jaén,34,848,90000,All Nippon Airways (ANA),2025-09-05,2025-09-05,{},
90852,58421,2025-06-25,960000,5,No disponible,960,adbebé714@viajes.cl,Torrelavega,Pozuelo de Alarcón,48,1314,192000,Crucero del Norte,2025-09-17,2025-09-17,"{""Aire acondicionado"",""Asientos reclinables"",Wifi}",
136857,55574,2025-01-24,342000,9,No disponible,342,agustín1537237@viajes.cl,Gecho,Benidorm,42,1189,38000,CD (República Checa),2025-05-21,2025-05-21,"{TV,Calefacción,Agua}",
81457,64205,2025-07-29,199000,1,No disponible,199,agustín2891970@viajes.cl,Granada,Sanlúcar de Barrameda,72,2358,199000,Renfe,2026-05-14,2026-05-15,"{Agua,""Aire acondicionado"",Calefacción,Wifi,Baño}",
136184,57876,2025-03-30,624000,4,No disponible,624,alberto9508888@viajes.cl,Santa Lucía de Tirajana,Torrejón de Ardoz,15,3252,156000,Wizz Air,2026-08-10,2026-08-12,{},
110237,64920,2025-07-31,299000,1,No disponible,299,albuta656@viajes.cl,Torrejón de Ardoz,,7,3051,299000,Thalys,2026-04-08,2026-04-10,"{""Asientos reclinables"",Agua,Baño,Comida,TV,""Aire acondicionado""}",
102704,55784,2025-06-29,1070000,10,No disponible,1070,alejandra1046907@viajes.cl,Alcorcón,Oviedo,71,2880,107000,,2025-07-13,2025-07-15,"{TV,Calefacción,""Aire acondicionado"",Agua,""Asientos reclinables""}",
93715,58522,2025-10-22,994000,7,No disponible,994,alejandra5219541@viajes.cl,Huelva,Linares,47,2760,142000,SNCB (Bélgica),2026-01-23,2026-01-24,"{Baño,Comida,""Asientos reclinables"",TV,Wifi}",
136973,56259,2025-01-31,1134000,9,No disponible,1134,alejandra9343406@viajes.cl,Orihuela,Dos Hermanas,5,2711,126000,ŽSSK (Eslovaquia),2025-02-27,2025-02-28,"{Baño,""Aire acondicionado"",""Asientos reclinables"",Wifi,Agua}",
94167,56839,2025-01-25,308000,2,No disponible,308,alraba458@viajes.cl,Málaga,,60,1759,154000,Alaska Airlines,2025-09-16,2025-09-17,,
147361,,,,,Disponible,0,alraga536@viajes.cl,Parla,Elda,100,1818,149000,Turkish Airlines,2025-06-10,,{},
149902,,,,,Disponible,0,amalia8518314@viajes.cl,La Coruña,Palencia,91,4206,195000,HŽ (Croacia),2026-01-29,2026-07-23,"{""Aire acondicionado"",Baño,Calefacción,""Asientos reclinables"",TV,Agua,Wifi}",
98098,57294,2025-02-08,300000,5,No disponible,300,andrés6213400@viajes.cl,Mérida,Torrejón de Ardoz,11,981,60000,Frontier Airlines,2025-03-26,2025-03-26,{},
140460,61690,2025-08-29,805000,7,No disponible,805,andrés6545340@viajes.cl,Las Palmas de Gran Canaria,Arrecife,45,736,115000,NS International,2025-09-02,2025-09-02,"{Calefacción,""Asientos reclinables"",Wifi}",
120746,62826,2025-05-19,1712000,8,No disponible,1712,angaal636@viajes.cl,Málaga,Gecho,,4074,214000,ZS (Eslovenia),2026-10-27,2026-10-29,"{Agua,Comida,""Asientos reclinables"",TV,""Aire acondicionado"",Baño,Wifi}",
82241,63258,2025-02-11,936000,8,No disponible,936,anrove982@viajes.cl,Castellón de la Plana,,39,2293,117000,Primera Plus,2026-03-06,2026-03-07,"{Wifi,Agua,Calefacción}",
126913,62411,2025-01-17,2272000,8,No disponible,2272,antonia3604496@viajes.cl,Palencia,Zamora,34,3386,284000,ZSSK (Eslovaquia),2025-02-24,2025-02-26,"{TV,Calefacción,Baño,Agua,""Aire acondicionado"",Comida}",
86620,66354,2025-03-02,1668000,6,No disponible,1668,ardepe428@viajes.cl,Dos Hermanas,Torrevieja,63,2304,278000,Japan Airlines,2026-04-11,2026-04-12,{},
105090,60075,2025-04-30,220000,10,No disponible,220,ariadna2612725@viajes.cl,Parla,Elda,85,675,22000,CD (República Checa),2026-01-29,,{},
148415,,,,,Disponible,0,armede997@viajes.cl,Castellón de la Plana,Valdemoro,68,2959,328000,Singapore Airlines,2026-02-03,2026-06-06,,
111943,60361,2026-01-06,3204000,9,No disponible,3204,arradeje840@viajes.cl,San Cristróbal de la Laguna,Toledo,57,3449,356000,SNCB (Bélgica),2026-06-19,2026-06-21,"{Calefacción,Comida,""Aire acondicionado"",Baño,""Asientos reclinables"",TV}",
101831,61359,2025-07-13,805000,5,No disponible,805,baalma673@viajes.cl,Tarragona,,40,512,161000,Aeroméxico,2026-03-13,2026-03-13,{},
150061,,,,,Disponible,0,beatriz8478831@viajes.cl,Mérida,Vigo,94,3346,259000,ZS (Eslovenia),2026-05-29,2026-10-15,"{Calefacción,Baño,TV,""Aire acondicionado"",Wifi,Agua}",
100433,59823,2025-05-07,1736000,8,No disponible,1736,bernardo1555269@viajes.cl,Sagunto,Bilbao,65,3107,217000,Air France,2025-05-28,2025-05-30,{},
148425,,,,,Disponible,0,cacasa738@viajes.cl,Santa Coloma de Gramanet,Toledo,7,496,79000,Singapore Airlines,2025-05-26,2025-06-15,{},
131627,62892,2026-04-04,504000,3,No disponible,504,caridad8115247@viajes.cl,Alcobendas,Telde,,2186,168000,NS International,2026-08-23,2026-08-24,"{Baño,Calefacción,TV,""Asientos reclinables"",""Aire acondicionado""}",
148249,,,,,Disponible,0,caroba415@viajes.cl,Palma de Mallorca,Valencia,51,560,31000,JetBlue,2026-11-02,2026-11-25,{},
129970,63062,2025-07-09,1200000,4,No disponible,1200,casore427@viajes.cl,Hospitalet de LLobregat,Telde,51,2679,300000,ŽSSK (Eslovaquia),2025-09-01,2025-09-02,"{Comida,Calefacción,""Asientos reclinables"",""Aire acondicionado"",Baño}",
109893,56469,2026-01-07,270000,6,No disponible,270,cavare416@viajes.cl,Orihuela,Valdemoro,66,1015,45000,Alaska Airlines,2026-05-19,2026-05-19,{},
135428,62764,2025-03-16,852000,3,No disponible,852,cehega692@viajes.cl,Alcorcón,Viladecans,,2318,284000,BDZ (Bulgaria),2026-02-25,2026-02-26,"{""Aire acondicionado"",TV,Agua,""Asientos reclinables"",Baño}",
105351,58584,2025-04-20,1134000,9,No disponible,1134,clara7771923@viajes.cl,Gecho,Granollers,41,1755,126000,Qantas,2026-02-02,2026-02-03,{},
147027,,,,,Disponible,0,claudio8130894@viajes.cl,Torrevieja,Arrecife,10,2731,169000,British Airways,2025-08-29,2025-12-20,{},
93774,57761,2026-06-13,180000,1,No disponible,180,clbeáv539@viajes.cl,Talavera de la Reina,,56,584,180000,Vueling,2026-08-16,2026-08-16,{},
105013,58163,2025-11-15,358000,2,No disponible,358,clmeni227@viajes.cl,Huelva,San Sebastían de los Reyes,38,3597,179000,AVE,2026-02-10,2026-02-12,"{""Aire acondicionado"",""Asientos reclinables"",Comida,Agua,TV,Wifi}",
118455,66480,2025-01-21,170000,1,No disponible,170,clteur278@viajes.cl,Alcoy,Móstoles,62,2979,170000,Iberia,2026-01-24,2026-01-26,,
119920,58844,2025-01-01,984000,6,No disponible,984,coheca878@viajes.cl,Albacete,Orense,68,1918,164000,Thalys,2025-04-12,,"{Calefacción,""Aire acondicionado"",Baño,Comida}",
118867,60771,2025-10-26,1100000,10,No disponible,1100,conchita5857983@viajes.cl,Mataró,Vitoria,69,2531,110000,SJ (Suecia),2026-11-07,2026-11-08,"{Wifi,Calefacción,Baño,Agua,TV}",
101567,64429,2025-03-19,1160000,10,No disponible,1160,cralfa791@viajes.cl,El Prat de LLobregat,Bilbao,67,1789,116000,CD (República Checa),2025-08-22,2025-08-23,"{Comida,""Aire acondicionado"",TV,Agua}",
81857,65294,2025-01-30,395000,5,No disponible,395,crelpa783@viajes.cl,Marbella,Alcorcón,84,250,79000,American Airlines,2026-02-15,2026-02-15,,
111599,56555,2025-03-25,684000,4,No disponible,684,cristina2812921@viajes.cl,Valladolid,Vigo,36,4173,171000,EasyJet,2026-09-26,2026-09-28,{},
144335,58947,2026-03-29,318000,6,No disponible,318,cristina3540137@viajes.cl,Mollet del Vallés,Santa Lucía de Tirajana,17,1647,53000,Spirit Airlines,2026-10-07,2026-10-08,{},
127707,66630,2025-07-13,790000,10,No disponible,790,cristobal9956481@viajes.cl,Cáceres,Alcalá de Henares,22,1300,79000,Amtrak,2026-07-21,2026-07-21,"{Agua,TV,Baño}",
80056,56366,2025-03-17,3101000,7,No disponible,3101,crnách772@viajes.cl,San Sebastián,Fuenlabrada,96,4052,443000,CP (Portugal),2025-04-16,2025-04-18,"{Wifi,Baño,Agua,""Aire acondicionado"",""Asientos reclinables"",TV,Comida}",
140672,58267,2025-02-13,2540000,10,No disponible,2540,crrelo319@viajes.cl,Alcalá de Henares,León,48,3621,254000,SJ (Suecia),2025-03-17,2025-03-19,"{""Aire acondicionado"",TV,Wifi,Agua,""Asientos reclinables"",Baño,Calefacción}",
145359,,,,,Disponible,0,cébahu990@viajes.cl,Torrejón de Ardoz,Santa Cruz de Tenerife,34,4033,83000,Buses Bio Bio,2026-04-04,,"{""Aire acondicionado"",""Asientos reclinables"",TV}",
141992,57982,2026-07-18,1914000,6,No disponible,1914,daalno295@viajes.cl,Cartagena,León,48,3153,319000,,2026-12-04,2026-12-06,{},
147954,,,,,Disponible,0,daniel7623906@viajes.cl,Ferrol,Reus,48,2242,190000,WestJet,2026-05-01,2026-08-02,,
94437,63977,2025-07-10,2682000,9,No disponible,2682,david6622548@viajes.cl,,Sanlúcar de Barrameda,99,2557,298000,Italo,2026-03-02,2026-03-03,,
88713,58210,2025-06-03,1089000,9,No disponible,1089,diana2611597@viajes.cl,Valencia,Ferrol,60,689,121000,Southwest Airlines,2025-06-08,,{},
149844,,,,,Disponible,0,diego1376309@viajes.cl,Dos Hermanas,Palma de Mallorca,21,729,78000,Renfe,2025-08-20,,"{Wifi,Calefacción,Agua}",
81176,63161,2025-03-31,655000,5,No disponible,655,docafr798@viajes.cl,Badalona,,29,1756,131000,Renfe,2025-10-18,2025-10-19,"{Wifi,""Aire acondicionado"",Baño,""Asientos reclinables""}",
