correo_usuario,reserva_id,tipo_seguro,valor_seguro,clausula,empresa_seguro
Ignacioontiveros912@wass.com,91673,Seguro por Demoras en el Viaje,40000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",MetLife Chile Seguros de Vida S.A.
Ignacioontiveros912@wass.com,,Seguro de Cancelación de Viaje,38000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",MetLife Chile Seguros de Vida S.A.
,91677,Seguro de Responsabilidad Civil,81000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",MAPFRE Compañía de Seguros Generales de Chile S.A.
Andreavega325@tourket.com,91685,Seguro por Demoras en el Viaje,66000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",
Andreavega325@tourket.com,91696,Seguro de Interrupción del Viaje,55000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",
sraltacu152@wass.com,91700,Seguro de Interrupción del Viaje,43000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",MetLife Chile Seguros de Vida S.A.
caliqu485@edubus.cal,91709,,,,
Estermagaña391@outluc.com,,Seguro por Demoras en el Viaje,7000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",BICE Vida Compañía de Seguros S.A.
heávsa295@wass.com,91724,Seguro de Interrupción del Viaje,,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",Confuturo S.A.
heávsa295@wass.com,91728,,,,
Mercedessedillo672@edubus.cal,91733,Seguro de Cancelación de Viaje,90000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Cobertura de penalidades por cambio de vuelo",Seguros Generales Suramericana S.A.
mayte7853127@wass.com,91745,,,,
mayte7853127@wass.com,91750,,,,
Jesúshernández237@wass.com,93413,,,,
gabriel6391338@marmol.com,91754,,75000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Confuturo S.A.
gabriel6391338@marmol.com,91756,,,,
macape258@viajesanma.com,91769,,,,
macape258@viajesanma.com,91771,Seguro de Asistencia Médica,5000,"Hospitalización y cirugías de emergencia, Cobertura de gastos médicos por enfermedad o accidente",Liberty Compañía de Seguros Generales S.A.
macape258@viajesanma.com,91772,Seguro de Equipaje y Efectos Personales,89000,"Cobertura por pérdida, robo o daño de equipaje, Indemnización por retraso en la entrega de equipaje",Vida Cámara S.A.
macape258@viajesanma.com,91773,Seguro de Cancelación de Viaje,15000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Reembolso por cancelaciones laborales imprevistas",BICE Vida Compañía de Seguros S.A.
macape258@viajesanma.com,91775,,90000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Confuturo S.A.
stmameso466@outluc.com,91792,Seguro de Equipaje y Efectos Personales,45000,"Cobertura por pérdida, robo o daño de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",
stmameso466@outluc.com,91793,,,,
Susanaleal781@outluc.com,91794,Seguro de Equipaje y Efectos Personales,60000,"Asistencia para reemplazo de documentos de viaje perdidos, Indemnización por retraso en la entrega de equipaje",BICE Vida Compañía de Seguros S.A.
Sr.solano718@wass.com,91799,,,,
Maytenoriega971@edubus.cal,91802,Seguro por Demoras en el Viaje,73000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",Seguros Generales Suramericana S.A.
,91804,,,,
Maytenoriega971@edubus.cal,91807,,,,
pedro2380727@tourket.com,91810,,,,
emamec499@wass.com,91812,,,,
sta.3095785@viajesanma.com,91825,,10000,,Renta Nacional Compañía de Seguros Generales S.A.
sta.3095785@viajesanma.com,91827,,,,
anarve276@edubus.cal,91828,,,,
Sra.camacho100@tourket.com,91864,Seguro de Asistencia Médica,11000,"Cobertura de medicamentos recetados, Cobertura de gastos médicos por enfermedad o accidente",
,91842,,,,
Claravelasco747@viajesanma.com,91844,Seguro de Asistencia Médica,69000,"Hospitalización y cirugías de emergencia, Evacuación y repatriación sanitaria",Consorcio Nacional de Seguros Vida S.A.
Germánvélez748@outluc.com,91848,Seguro de Responsabilidad Civil,12000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Confuturo S.A.
tegues747@tourket.com,,Seguro de Interrupción del Viaje,30000,"Cobertura de costos adicionales por regreso anticipado, Compensación por imprevistos que obliguen a detener el viaje",HDI Seguros S.A.
tegues747@tourket.com,91855,Seguro de Cancelación de Viaje,33000,"Reembolso por cancelaciones laborales imprevistas, Cobertura de penalidades por cambio de vuelo",Seguros Generales Suramericana S.A.
tegues747@tourket.com,91859,Seguro de Equipaje y Efectos Personales,72000,"Indemnización por retraso en la entrega de equipaje, Cobertura por pérdida, robo o daño de equipaje",BICE Vida Compañía de Seguros S.A.
tegues747@tourket.com,91863,Seguro de Interrupción del Viaje,29000,"Cobertura de costos adicionales por regreso anticipado, Compensación por imprevistos que obliguen a detener el viaje",Vida Cámara S.A.
Luciaverduzco512@marmol.com,91873,Seguro de Equipaje y Efectos Personales,75000,"Asistencia para reemplazo de documentos de viaje perdidos, Indemnización por retraso en la entrega de equipaje",HDI Seguros S.A.
Luciaverduzco512@marmol.com,91874,,,,
Luciaverduzco512@marmol.com,91878,,,,
envabu625@outluc.com,91881,,,,
pedro635524@marmol.com,91888,Seguro de Equipaje y Efectos Personales,39000,"Asistencia para reemplazo de documentos de viaje perdidos, Cobertura de artículos electrónicos bajo ciertos límites",
mayte2631301@marmol.com,91890,Seguro de Interrupción del Viaje,53000,"Cobertura de costos adicionales por regreso anticipado, Compensación por imprevistos que obliguen a detener el viaje",BICE Vida Compañía de Seguros S.A.
mayte2631301@marmol.com,91893,,,,
maesal112@edubus.cal,91896,,,,
angaca891@tourket.com,91900,Seguro de Asistencia Médica,66000,"Cobertura de gastos médicos por enfermedad o accidente, Cobertura de medicamentos recetados",
mabaar656@viajesanma.com,,Seguro de Cancelación de Viaje,,"Reembolso por cancelaciones laborales imprevistas, Cobertura de penalidades por cambio de vuelo",Confuturo S.A.
Sra.camarillo587@edubus.cal,91911,,,,
sta.6908701@wass.com,,,,,
srluágmo560@edubus.cal,91918,,,,
srluágmo560@edubus.cal,91924,,,,
mariano6034164@tourket.com,91931,,,,
mariano6034164@tourket.com,91933,Seguro de Cancelación de Viaje,37000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelaciones laborales imprevistas",Liberty Compañía de Seguros Generales S.A.
esrodean849@outluc.com,91940,,,,
helima194@viajesanma.com,,Seguro de Asistencia Médica,23000,"Evacuación y repatriación sanitaria, Cobertura de medicamentos recetados",Liberty Compañía de Seguros Generales S.A.
escapa296@viajesanma.com,91957,Seguro por Demoras en el Viaje,79000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",Liberty Compañía de Seguros Generales S.A.
sta.1733445@viajesanma.com,91963,,,,
,91972,,,,
,91974,Seguro de Cancelación de Viaje,88000,,BICE Vida Compañía de Seguros S.A.
Josésantacruz310@tourket.com,91980,,,,
jorge4470264@outluc.com,91990,,,,
amalia8801181@tourket.com,91998,,,,
,92002,Seguro por Demoras en el Viaje,61000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",Liberty Compañía de Seguros Generales S.A.
rafael3265304@tourket.com,92006,,,,
joluaycu165@viajesanma.com,92007,,,,
maría320378@tourket.com,92008,Seguro de Cancelación de Viaje,10000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelaciones laborales imprevistas",MAPFRE Compañía de Seguros Generales de Chile S.A.
jucena406@edubus.cal,92014,,,,
Sr.bustamante598@outluc.com,92019,Seguro de Responsabilidad Civil,63000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",MetLife Chile Seguros de Vida S.A.
,92021,,,,
benito2406406@wass.com,92028,,42000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",HDI Seguros S.A.
benito2406406@wass.com,92031,Seguro por Demoras en el Viaje,63000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",MAPFRE Compañía de Seguros Generales de Chile S.A.
sr.9973688@outluc.com,92034,Seguro de Cancelación de Viaje,76000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelaciones laborales imprevistas",Liberty Compañía de Seguros Generales S.A.
sr.9973688@outluc.com,92037,Seguro de Equipaje y Efectos Personales,99000,"Cobertura por pérdida, robo o daño de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Renta Nacional Compañía de Seguros Generales S.A.
sr.9973688@outluc.com,92038,Seguro de Equipaje y Efectos Personales,90000,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",MetLife Chile Seguros de Vida S.A.
teenre998@edubus.cal,92043,,,,
teenre998@edubus.cal,92046,Seguro de Asistencia Médica,46000,"Evacuación y repatriación sanitaria, Cobertura de medicamentos recetados",
teenre998@edubus.cal,92049,,,,
Liliacardenas684@wass.com,92053,Seguro por Demoras en el Viaje,93000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",Confuturo S.A.
Liliacardenas684@wass.com,92055,,,,
Déboraosorio592@marmol.com,92058,,,,
Déboraosorio592@marmol.com,,Seguro de Equipaje y Efectos Personales,28000,,Consorcio Nacional de Seguros Vida S.A.
Micaelanavarrete851@viajesanma.com,92062,,,,
sra.4815900@wass.com,92066,Seguro de Equipaje y Efectos Personales,38000,"Indemnización por retraso en la entrega de equipaje, Cobertura por pérdida, robo o daño de equipaje",Liberty Compañía de Seguros Generales S.A.
sra.4815900@wass.com,92068,,,,
frcofa460@tourket.com,92080,Seguro de Asistencia Médica,26000,"Evacuación y repatriación sanitaria, Cobertura de medicamentos recetados",Renta Nacional Compañía de Seguros Generales S.A.
Soledadmontaño336@tourket.com,94065,,,,
Soledadmontaño336@tourket.com,94066,,,,
Soledadmontaño336@tourket.com,,,,,
lufava526@edubus.cal,92096,,,,
lufava526@edubus.cal,92097,,,,
lufava526@edubus.cal,92098,Seguro por Demoras en el Viaje,80000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Liberty Compañía de Seguros Generales S.A.
bemafe125@viajesanma.com,92103,,,,
stanmaan993@wass.com,92105,,,,
viarga905@outluc.com,92111,Seguro de Interrupción del Viaje,48000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",
Bernardoloera539@tourket.com,92118,,,,
juan6322971@tourket.com,92125,,,,
margarita1746766@outluc.com,92127,,,,
,92367,Seguro por Demoras en el Viaje,55000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",
Susanabarajas315@marmol.com,92140,,,,
Susanabarajas315@marmol.com,92141,Seguro de Responsabilidad Civil,33000,,Consorcio Nacional de Seguros Vida S.A.
stmarool540@outluc.com,92155,,,,
salvador2465742@outluc.com,92158,Seguro de Equipaje y Efectos Personales,,"Asistencia para reemplazo de documentos de viaje perdidos, Indemnización por retraso en la entrega de equipaje",Consorcio Nacional de Seguros Vida S.A.
salvador2465742@outluc.com,,,,,
salvador2465742@outluc.com,92167,,,,
enrique8605841@viajesanma.com,92175,,,,
satari784@tourket.com,92176,,,,
satari784@tourket.com,92181,Seguro de Responsabilidad Civil,20000,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",Vida Cámara S.A.
subrqu744@marmol.com,92185,Seguro por Demoras en el Viaje,36000,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",HDI Seguros S.A.
Carlosleyva397@viajesanma.com,92199,,,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",Renta Nacional Compañía de Seguros Generales S.A.
Carlosleyva397@viajesanma.com,92200,,,,
céalbe602@outluc.com,103818,,,,
Carlosleyva397@viajesanma.com,92205,Seguro de Cancelación de Viaje,76000,"Reembolso por cancelaciones laborales imprevistas, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",
Carlosleyva397@viajesanma.com,92206,Seguro de Asistencia Médica,67000,"Evacuación y repatriación sanitaria, Cobertura de gastos médicos por enfermedad o accidente",BICE Vida Compañía de Seguros S.A.
srvimona836@edubus.cal,92209,,,,
srvimona836@edubus.cal,92215,,,,
senaal665@marmol.com,92218,Seguro de Equipaje y Efectos Personales,35000,"Cobertura de artículos electrónicos bajo ciertos límites, Indemnización por retraso en la entrega de equipaje",BICE Vida Compañía de Seguros S.A.
estela7516998@edubus.cal,,Seguro por Demoras en el Viaje,96000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Liberty Compañía de Seguros Generales S.A.
estela7516998@edubus.cal,92220,,,,
caolli626@edubus.cal,92225,Seguro de Interrupción del Viaje,,"Compensación por imprevistos que obliguen a detener el viaje, Cobertura de costos adicionales por regreso anticipado",BICE Vida Compañía de Seguros S.A.
Gloriaroldán400@edubus.cal,92230,Seguro de Equipaje y Efectos Personales,74000,,BICE Vida Compañía de Seguros S.A.
Gloriaroldán400@edubus.cal,92235,Seguro de Responsabilidad Civil,89000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",
,92236,Seguro de Cancelación de Viaje,19000,"Reembolso por cancelaciones laborales imprevistas, Cobertura de penalidades por cambio de vuelo",Vida Cámara S.A.
,92239,,,,
srósormo307@edubus.cal,92244,,,,
germán6297539@tourket.com,,,,,
luis2342634@outluc.com,92255,,9000,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",HDI Seguros S.A.
luis2342634@outluc.com,92260,,,,
glalza387@outluc.com,94077,,,,
mategugo433@outluc.com,104427,,,,
luis2342634@outluc.com,,Seguro de Cancelación de Viaje,44000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Reembolso por cancelaciones laborales imprevistas",MAPFRE Compañía de Seguros Generales de Chile S.A.
reesro416@outluc.com,92263,,,,
mimaba880@viajesanma.com,92417,Seguro de Cancelación de Viaje,32000,"Cobertura por cancelaciones debido a desastres naturales o disturbios, Reembolso por cancelaciones laborales imprevistas",MetLife Chile Seguros de Vida S.A.
juan4715798@outluc.com,92274,,,,
césar5785913@edubus.cal,92283,,,,
crtobr476@viajesanma.com,92285,,,,
crtobr476@viajesanma.com,92291,,,,
Sergioportillo267@marmol.com,92303,,,,
Sergioportillo267@marmol.com,,Seguro de Equipaje y Efectos Personales,41000,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",Renta Nacional Compañía de Seguros Generales S.A.
margarita1897605@edubus.cal,92310,,,,
sugose472@edubus.cal,92317,Seguro de Equipaje y Efectos Personales,73000,"Indemnización por retraso en la entrega de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Liberty Compañía de Seguros Generales S.A.
sra.486179@edubus.cal,92319,Seguro de Interrupción del Viaje,45000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Renta Nacional Compañía de Seguros Generales S.A.
luis4897754@outluc.com,92321,,,,
,92328,,85000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",Consorcio Nacional de Seguros Vida S.A.
