correo_usuario,reserva_id,estrellas,descripcion
jecaar408@tourket.com,82052,,
jecaar408@tourket.com,82055,,
,82067,,
starlovi445@viajesanma.com,82072,3,"Cumplió con mis expectativas, pero sin destacar"
Josédelgado756@viajesanma.com,82077,4,Bueno
srhotaab716@viajesanma.com,85391,3,Servicio regular
felipe5223170@outluc.com,82088,,
felipe5223170@outluc.com,82090,1,Pésimo
felipe5223170@outluc.com,82093,,
Andreavega325@tourket.com,82099,3,Servicio regular
sra.6948808@edubus.cal,82139,3,Servicio regular
madute287@edubus.cal,82142,,
savina416@edubus.cal,82148,,
savina416@edubus.cal,82151,2,Regular
savina416@edubus.cal,82152,,
Salvadorlara526@edubus.cal,82162,,Servicio de primera
Salvadorlara526@edubus.cal,82163,4,Buena experiencia en general
Sta.cabán461@tourket.com,82167,3,Servicio regular
,,,
ramón5115143@edubus.cal,82185,1,Malo
Antoniamurillo361@wass.com,82218,,
,82224,,
jucémalo234@wass.com,82226,5,Superó mis expectativas
jucémalo234@wass.com,82232,,
Maríalemus983@viajesanma.com,82240,99,Servicio regular
sr.6402269@edubus.cal,82250,,
sr.6402269@edubus.cal,82258,,
germán7298769@outluc.com,82263,,
víctor7118912@edubus.cal,82282,4,"Satisfecho, pero hay detalles por mejorar"
stmameso466@outluc.com,82292,,
Joaquínmesa166@tourket.com,82300,1,Malo
jocota452@wass.com,96493,3,Podría mejorar
marcos7824125@viajesanma.com,82309,4,
sr.4291903@edubus.cal,82317,3,Podría mejorar
sr.4291903@edubus.cal,82319,70,Superó mis expectativas
josé9740197@viajesanma.com,82349,,
Sta.menchaca212@tourket.com,82380,,
armando8798500@edubus.cal,82389,,
lopate290@wass.com,82396,,
berta7261434@outluc.com,82408,2,No me convenció del todo
sta.4694344@outluc.com,82412,,
sta.4694344@outluc.com,82413,1,Pésimo
sta.4694344@outluc.com,82415,4,Buena experiencia en general
horoma820@marmol.com,82424,4,Me atendieron bien
horoma820@marmol.com,82426,5,Sin duda volveré
horoma820@marmol.com,82430,,
horoma820@marmol.com,82432,2,Hubo varios problemas
,82433,,Superó mis expectativas
horoma820@marmol.com,82434,2,Hubo varios problemas
Sr.aguayo835@viajesanma.com,82435,5,Muy satisfecho
somaco153@wass.com,82441,,
somaco153@wass.com,82443,2,Regular
somaco153@wass.com,82447,,
magrga513@tourket.com,82451,,
srsopead321@viajesanma.com,82458,4,"Satisfecho, pero hay detalles por mejorar"
srsopead321@viajesanma.com,82461,3,"Cumplió con mis expectativas, pero sin destacar"
jodehe945@marmol.com,82467,1,Completamente decepcionado
jodehe945@marmol.com,82475,4,Me atendieron bien
jodehe945@marmol.com,82476,,
lorenzo6282381@marmol.com,82483,,
Sta.terán104@edubus.cal,82500,50,
lotogr954@edubus.cal,82513,3,Servicio regular
,82514,,
Nataliapreciado290@edubus.cal,96683,,"Cumplió con mis expectativas, pero sin destacar"
Sra.carrion912@outluc.com,82525,,
,82531,,
florencia3977594@viajesanma.com,82536,,No lo recomendaría
florencia3977594@viajesanma.com,82540,,
florencia3977594@viajesanma.com,82544,,
calafl552@marmol.com,,,
sr.8028205@wass.com,82560,2,
cristobal758674@marmol.com,82564,3,Aceptable
cristobal758674@marmol.com,,2,Hubo varios problemas
Albertozamora667@wass.com,82568,3,"Cumplió con mis expectativas, pero sin destacar"
Albertozamora667@wass.com,82574,,
Albertozamora667@wass.com,82576,,
hearve922@marmol.com,,,
joemviri782@viajesanma.com,82580,3,Servicio regular
joemviri782@viajesanma.com,82581,69,Superó mis expectativas
roberto8863130@marmol.com,82598,2,No me convenció del todo
,82615,3,Podría mejorar
Marcorivas892@edubus.cal,82617,72,"Cumplió con mis expectativas, pero sin destacar"
,82621,,
Blancaacevedo582@tourket.com,82626,4,Me atendieron bien
sta.2167693@outluc.com,82653,,
sradgaes581@marmol.com,82655,5,
sradgaes581@marmol.com,82657,,
Rosaliaespinal416@outluc.com,82663,,
Rosaliaespinal416@outluc.com,82666,,
Rosaliaespinal416@outluc.com,82667,2,Regular
maelmuve231@tourket.com,82670,3,
,82675,,
maelmuve231@tourket.com,82680,1,Muy insatisfecho
,82687,1,No vuelvo más
madecamape194@viajesanma.com,82690,1,Malo
madecamape194@viajesanma.com,82692,1,Malo
madecamape194@viajesanma.com,82694,,
madecamape194@viajesanma.com,82695,2,No me convenció del todo
sta.3731668@viajesanma.com,82710,,
sta.3731668@viajesanma.com,82712,,
sta.3731668@viajesanma.com,82714,,
sta.3731668@viajesanma.com,82715,5,Servicio de primera
sta.3731668@viajesanma.com,82718,5,Sin duda volveré
sta.6908701@wass.com,82727,,Sin duda volveré
mefian457@wass.com,83011,4,Bueno
sta.6908701@wass.com,82733,,
Sta.esquibel111@tourket.com,82735,70,Sin duda volveré
Sta.esquibel111@tourket.com,,81,Aceptable
Sta.esquibel111@tourket.com,82740,4,Me atendieron bien
Sta.esquibel111@tourket.com,82743,5,Superó mis expectativas
rovaes978@marmol.com,82750,,
rovaes978@marmol.com,82756,3,Podría mejorar
rovaes978@marmol.com,82758,,
Bernardomagaña276@marmol.com,82767,46,
Bernardomagaña276@marmol.com,82769,,Muy insatisfecho
Caridadvaldez497@wass.com,,,
srfeesce671@tourket.com,82785,3,Podría mejorar
srfeesce671@tourket.com,82797,,
sta.7696723@outluc.com,82807,,No vuelvo más
Catalinamalave590@outluc.com,82822,1,Pésimo
Nataliabeltrán632@outluc.com,82831,,
,82834,4,Buena experiencia en general
gerofa426@edubus.cal,82837,,
gerofa426@edubus.cal,82843,,
gerofa426@edubus.cal,,,
gerofa426@edubus.cal,82845,,
disoes972@edubus.cal,82851,5,Muy satisfecho
Gonzalomiramontes254@wass.com,82880,2,
,82891,2,No lo recomendaría
Patriciagriego307@viajesanma.com,82894,4,Buena experiencia en general
maría6158390@tourket.com,82897,,
maría6158390@tourket.com,82898,,
josé9370717@wass.com,82905,4,"Satisfecho, pero hay detalles por mejorar"
francisca9727560@marmol.com,82909,1,Pésimo
Emiliaarmijo452@marmol.com,82911,1,Pésimo
maleca840@tourket.com,82912,4,Me atendieron bien
ancoca758@outluc.com,82916,2,No me convenció del todo
ancoca758@outluc.com,82918,4,Bueno
Césarlara991@viajesanma.com,82942,11,Servicio regular
Césarlara991@viajesanma.com,82946,73,Bueno
Césarlara991@viajesanma.com,82949,,
maalsa159@edubus.cal,82956,2,Regular
eloisa5952422@outluc.com,82968,2,
eloisa5952422@outluc.com,82969,,
Octavioordóñez469@viajesanma.com,82978,1,Malo
Octavioordóñez469@viajesanma.com,82979,2,Regular
Octavioordóñez469@viajesanma.com,82980,,
Manuelatoledo658@tourket.com,,4,Bueno
Manuelatoledo658@tourket.com,82992,5,Sin duda volveré
Manuelatoledo658@tourket.com,82995,5,Sin duda volveré
elena2884605@wass.com,82998,,
Mónicaburgos781@tourket.com,83008,8,Podría mejorar
,83022,,
miguel3275541@viajesanma.com,83026,2,No lo recomendaría
miguel3275541@viajesanma.com,83028,3,Aceptable
miguel3275541@viajesanma.com,83030,3,Aceptable
miguel3275541@viajesanma.com,83033,5,Superó mis expectativas
Claravela647@wass.com,83037,,Buena experiencia en general
Rafaelmoreno644@tourket.com,83046,5,Excelente
sterigle541@viajesanma.com,83063,,
magdalena7353992@viajesanma.com,83080,,
,83085,,
Timoteobernal673@tourket.com,83086,5,Muy satisfecho
Timoteobernal673@tourket.com,83091,4,Bueno
Timoteobernal673@tourket.com,83093,4,Bueno
Timoteobernal673@tourket.com,83096,5,Excelente
medeve140@tourket.com,83103,5,Servicio de primera
Irenecarrasquillo380@marmol.com,83105,3,Aceptable
Oliviapagan786@wass.com,83109,,
Oliviapagan786@wass.com,83112,,Bueno
Oliviapagan786@wass.com,83115,,
Déborasolano286@marmol.com,83131,5,Sin duda volveré
sebaca580@outluc.com,83134,1,Pésimo
Martínsegovia988@marmol.com,83137,3,Servicio regular
sra.8371668@tourket.com,83143,2,Hubo varios problemas
sra.8371668@tourket.com,83144,4,"Satisfecho, pero hay detalles por mejorar"
sra.8371668@tourket.com,83145,2,Regular
srmabeme159@marmol.com,83146,4,"Satisfecho, pero hay detalles por mejorar"
srmabeme159@marmol.com,,,
miguel1934865@outluc.com,83154,7,Completamente decepcionado
sra.4898493@marmol.com,83165,4,"Satisfecho, pero hay detalles por mejorar"
igalal276@marmol.com,83169,1,Pésimo
igalal276@marmol.com,83170,,
tomás207795@outluc.com,83172,4,"Satisfecho, pero hay detalles por mejorar"
stjoesme886@edubus.cal,83174,5,Excelente
stjoesme886@edubus.cal,83176,,Muy insatisfecho
stjoesme886@edubus.cal,83180,50,No vuelvo más
ramona498234@marmol.com,83189,,
josé6219148@wass.com,83211,,
josé6219148@wass.com,83213,1,Malo
josé6219148@wass.com,83217,3,Podría mejorar
looroq121@edubus.cal,83219,1,Completamente decepcionado
looroq121@edubus.cal,,,
savaam408@wass.com,83237,,
,83241,,
,83243,,
Sta.prieto689@wass.com,96686,,
gerardo4025602@wass.com,83246,5,Sin duda volveré
dapael281@outluc.com,83248,2,Hubo varios problemas
dapael281@outluc.com,83250,3,Servicio regular
dapael281@outluc.com,83254,3,"Cumplió con mis expectativas, pero sin destacar"
Maríadelacrúz753@marmol.com,83265,,
rubén9665405@viajesanma.com,83276,4,Me atendieron bien
rubén9665405@viajesanma.com,83281,1,
jucasa710@tourket.com,83288,,
pedro7959605@tourket.com,83294,2,No me convenció del todo
escapa296@viajesanma.com,83307,,
natalia5271573@marmol.com,83311,,
luacsi335@viajesanma.com,83320,2,Regular
luacsi335@viajesanma.com,83325,4,"Satisfecho, pero hay detalles por mejorar"
sta.2056184@viajesanma.com,83328,,
sta.2056184@viajesanma.com,83334,2,No lo recomendaría
sta.2056184@viajesanma.com,83340,,
Sr.alonzo115@outluc.com,83346,1,Malo
Sr.alonzo115@outluc.com,83347,4,Me atendieron bien
octavio9094528@marmol.com,,,
gonzalo6826248@edubus.cal,83360,4,"Satisfecho, pero hay detalles por mejorar"
doagne287@edubus.cal,83369,2,Regular
doagne287@edubus.cal,83374,5,Sin duda volveré
Ceciliadelatorre330@viajesanma.com,83380,,
Gracielagarica981@edubus.cal,83387,,
Gracielagarica981@edubus.cal,83389,,
Lorenzoolivo596@outluc.com,83393,,Completamente decepcionado
Marisolsauceda149@viajesanma.com,,,
Marisolsauceda149@viajesanma.com,83402,,
alejandro150343@wass.com,83410,5,Excelente
jeneib340@tourket.com,83418,70,Completamente decepcionado
Benjamínméndez220@wass.com,83427,,
anita5838732@outluc.com,83439,,
ernesto5526433@wass.com,83440,,
marcos2893248@viajesanma.com,83443,3,Servicio regular
daniel207325@outluc.com,96873,,
marcos2893248@viajesanma.com,83445,,
tecaap205@tourket.com,83447,3,Servicio regular
tecaap205@tourket.com,83449,,
tecaap205@tourket.com,,,
tecaap205@tourket.com,83455,,
luis5080779@outluc.com,83460,,Muy satisfecho
luis5080779@outluc.com,83462,,
sofia4802645@edubus.cal,,,Podría mejorar
Andrészarate452@marmol.com,83469,,Bueno
dicach581@edubus.cal,83484,,
srgabofr124@viajesanma.com,83492,,No vuelvo más
magdalena5113521@outluc.com,83502,2,No lo recomendaría
Sr.macías214@marmol.com,83513,,
Sr.macías214@marmol.com,83517,,
susana9892181@marmol.com,83523,,
Marcotejeda365@viajesanma.com,83531,3,Podría mejorar
sta.8357873@marmol.com,,,
sta.8357873@marmol.com,83539,,
elnavi874@viajesanma.com,83542,3,Aceptable
Maríarubio858@wass.com,83552,,
fradgá592@wass.com,83566,5,Superó mis expectativas
racefe642@marmol.com,83569,4,Buena experiencia en general
Florenciamaestas442@wass.com,83582,5,Servicio de primera
loorur460@marmol.com,83587,,
loorur460@marmol.com,83589,,
lugafi704@outluc.com,83596,,
lugafi704@outluc.com,83601,,
Maríajasso910@edubus.cal,,,
gilberto3545695@edubus.cal,97072,,
tomás7451786@edubus.cal,83623,,
tomás7451786@edubus.cal,83625,,
tomás7451786@edubus.cal,83629,4,"Satisfecho, pero hay detalles por mejorar"
stjaflco178@viajesanma.com,83632,,
Jerónimonevárez456@edubus.cal,83642,4,"Satisfecho, pero hay detalles por mejorar"
Jerónimonevárez456@edubus.cal,83645,,
Jerónimonevárez456@edubus.cal,83647,5,Superó mis expectativas
Sr.duarte352@outluc.com,83658,,
Sr.duarte352@outluc.com,83661,,
ana6840583@wass.com,83668,2,Regular
mariana2995656@wass.com,83670,,
mariana2995656@wass.com,83671,,
Sra.figueroa879@viajesanma.com,83672,1,Completamente decepcionado
Sra.figueroa879@viajesanma.com,83673,,
Sra.figueroa879@viajesanma.com,83674,,
palaba227@outluc.com,83676,75,Excelente
sra.4815900@wass.com,83685,,
sra.4815900@wass.com,83687,4,Buena experiencia en general
sra.4815900@wass.com,83688,3,"Cumplió con mis expectativas, pero sin destacar"
Maríapulido518@marmol.com,83716,,"Cumplió con mis expectativas, pero sin destacar"
sra.1772343@outluc.com,83697,,
Isabelconcepción876@outluc.com,83705,5,Excelente
Isabelconcepción876@outluc.com,83709,3,Servicio regular
joluroos644@wass.com,83714,,
maría8478238@outluc.com,83720,52,Muy insatisfecho
maría8478238@outluc.com,83734,,
Marcorivas892@edubus.cal,83737,2,Regular
Marcorivas892@edubus.cal,83744,5,Superó mis expectativas
laroab875@edubus.cal,83760,3,Servicio regular
,83763,,
laroab875@edubus.cal,83764,,Muy insatisfecho
Sra.ávila253@tourket.com,83797,,"Cumplió con mis expectativas, pero sin destacar"
gemefa954@edubus.cal,83801,,
Leonorcovarrubias580@wass.com,83820,,
Estebanjiménez364@tourket.com,83825,2,Regular
Estebanjiménez364@tourket.com,83827,5,
maocpa190@marmol.com,83832,,
maocpa190@marmol.com,83834,4,Me atendieron bien
maocpa190@marmol.com,83837,3,Servicio regular
maocpa190@marmol.com,83839,,
maocpa190@marmol.com,83844,5,Servicio de primera
benito3740311@tourket.com,83851,,
,,14,Completamente decepcionado
vesagu629@outluc.com,83860,,
srluágmo560@edubus.cal,83862,,Aceptable
srluágmo560@edubus.cal,83867,,
Marisolquintanilla277@edubus.cal,83869,,
Reinamorales959@edubus.cal,83876,,
Miguelabeyta172@wass.com,83883,5,Servicio de primera
pedro7959605@tourket.com,83888,,
igguse283@edubus.cal,83918,2,Hubo varios problemas
,83925,5,Sin duda volveré
Sra.nevárez254@edubus.cal,83941,,
josé9740197@viajesanma.com,83942,4,Me atendieron bien
Jorgeconcepción562@outluc.com,83946,,
Jorgeconcepción562@outluc.com,83949,4,Buena experiencia en general
,83950,,No me convenció del todo
Jorgeconcepción562@outluc.com,83952,2,No me convenció del todo
Gloriaochoa381@tourket.com,83960,5,Muy satisfecho
Gloriaochoa381@tourket.com,83970,,
Gloriaochoa381@tourket.com,83974,,
vípuor366@wass.com,83979,3,Servicio regular
,,,
girelo892@viajesanma.com,83993,3,
girelo892@viajesanma.com,83996,5,Muy satisfecho
clcade711@tourket.com,85714,4,
caolli626@edubus.cal,,,"Cumplió con mis expectativas, pero sin destacar"
maheco565@marmol.com,84019,12,Sin duda volveré
maheco565@marmol.com,84023,,
galova384@marmol.com,,,
Nataliabeltrán632@outluc.com,84033,,
Nataliabeltrán632@outluc.com,84035,,
Nataliabeltrán632@outluc.com,84036,,
Nataliabeltrán632@outluc.com,84038,,
vicente8101391@viajesanma.com,84057,,
vicente8101391@viajesanma.com,84059,4,"Satisfecho, pero hay detalles por mejorar"
diquec564@outluc.com,84067,4,"Satisfecho, pero hay detalles por mejorar"
Andreaguardado405@marmol.com,84069,3,Aceptable
maría9006848@edubus.cal,84072,3,"Cumplió con mis expectativas, pero sin destacar"
Gilbertomontemayor946@outluc.com,84079,,
Gilbertomontemayor946@outluc.com,84081,,
Germánbriseño409@viajesanma.com,84084,3,Podría mejorar
Germánbriseño409@viajesanma.com,84087,2,No lo recomendaría
,84088,,
Germánbriseño409@viajesanma.com,84090,1,Completamente decepcionado
Germánbriseño409@viajesanma.com,84094,4,Me atendieron bien
josé6219148@wass.com,84104,1,Pésimo
josé6219148@wass.com,84105,,Servicio regular
josé6219148@wass.com,84108,,
josé6219148@wass.com,84112,3,Servicio regular
margarita8382853@tourket.com,84118,,
leticia852324@marmol.com,84121,2,No me convenció del todo
Mónicacasares947@marmol.com,84126,82,
Mónicacasares947@marmol.com,84127,3,"Cumplió con mis expectativas, pero sin destacar"
Adrianasaldaña573@tourket.com,84130,4,Bueno
vetaca799@tourket.com,84134,3,Aceptable
vetaca799@tourket.com,84135,1,Muy insatisfecho
,84138,4,"Satisfecho, pero hay detalles por mejorar"
vetaca799@tourket.com,84142,,
vetaca799@tourket.com,84148,,
raregu307@viajesanma.com,84171,1,
Carlosbarrientos319@outluc.com,84184,,
srguaral557@wass.com,,14,Superó mis expectativas
srguaral557@wass.com,84193,1,Muy insatisfecho
srguaral557@wass.com,84194,,
Maríadelrío123@tourket.com,84201,1,Muy insatisfecho
octavio9094528@marmol.com,84209,5,Servicio de primera
octavio9094528@marmol.com,84210,1,Pésimo
octavio9094528@marmol.com,84211,,
octavio9094528@marmol.com,84212,5,
octavio9094528@marmol.com,84214,4,"Satisfecho, pero hay detalles por mejorar"
Sr.quezada287@outluc.com,84215,5,Sin duda volveré
edcapa606@marmol.com,84219,5,Servicio de primera
,84227,,
sr.2437231@tourket.com,84236,,
gralba658@tourket.com,84247,5,Excelente
gralba658@tourket.com,84249,,
gralba658@tourket.com,84250,82,"Cumplió con mis expectativas, pero sin destacar"
coceja218@marmol.com,84259,4,"Satisfecho, pero hay detalles por mejorar"
Catalinamalave590@outluc.com,84263,,
Catalinamalave590@outluc.com,84267,,Servicio regular
sta.5648347@marmol.com,84269,,
david4168988@wass.com,84280,1,Completamente decepcionado
Gabrielajaramillo327@viajesanma.com,84283,5,Sin duda volveré
mariano1333835@edubus.cal,84288,5,Superó mis expectativas
stamvade228@tourket.com,84290,,
stamvade228@tourket.com,84299,5,Muy satisfecho
,84301,1,
Esperanzagastélum106@outluc.com,84302,5,Sin duda volveré
,84311,5,Sin duda volveré
lovico890@tourket.com,84316,3,Podría mejorar
,84318,,
esrodean849@outluc.com,84324,4,Buena experiencia en general
esrodean849@outluc.com,84325,,
giquri255@edubus.cal,84340,,
giquri255@edubus.cal,84348,,
ricardo1354495@tourket.com,84527,1,No vuelvo más
felipe4857164@viajesanma.com,84356,4,Buena experiencia en general
felipe4857164@viajesanma.com,84357,,
Sta.becerra674@viajesanma.com,84366,,
Sta.becerra674@viajesanma.com,84369,26,No me convenció del todo
srlairar358@tourket.com,84377,,
manuel5440850@marmol.com,84388,,Podría mejorar
isabel1825952@marmol.com,84397,,Buena experiencia en general
isabel1825952@marmol.com,84400,1,Muy insatisfecho
sr.2288636@tourket.com,,5,Muy satisfecho
manuela8638832@tourket.com,84409,4,Me atendieron bien
manuela8638832@tourket.com,84411,,
manuela8638832@tourket.com,84414,1,Muy insatisfecho
Sta.urías548@edubus.cal,84418,,
diego5122419@outluc.com,84423,,
gumoyb716@viajesanma.com,84436,,
gumoyb716@viajesanma.com,84439,,Bueno
Marisolamaya375@edubus.cal,84453,3,"Cumplió con mis expectativas, pero sin destacar"
césar4731601@tourket.com,84460,,
césar4731601@tourket.com,84465,4,Buena experiencia en general
césar4731601@tourket.com,84467,1,
césar4731601@tourket.com,84468,,
stmaraji901@marmol.com,84472,,
stmaraji901@marmol.com,84484,3,Podría mejorar
,84485,1,Malo
stmaraji901@marmol.com,84487,,
victoria9244951@marmol.com,84493,,
victoria9244951@marmol.com,84494,,
victoria9244951@marmol.com,84496,54,Regular
Santiagoabeyta439@marmol.com,85729,2,No me convenció del todo
sta.1733445@viajesanma.com,84512,3,Aceptable
femagu861@outluc.com,84529,,
Sra.ávila253@tourket.com,84541,,
Sra.ávila253@tourket.com,84547,94,Regular
Jaimelongoria236@viajesanma.com,84555,3,Servicio regular
Sta.molina427@wass.com,84565,,
lola9204912@edubus.cal,84575,,
Mariogastélum767@tourket.com,84576,,
Mariogastélum767@tourket.com,84582,3,Servicio regular
Mariogastélum767@tourket.com,84589,3,Aceptable
Mariogastélum767@tourket.com,84595,,
Mariogastélum767@tourket.com,84597,4,Me atendieron bien
pablo2519980@wass.com,84601,1,Pésimo
Anasisneros109@outluc.com,84606,,
elalmo454@marmol.com,84610,,
Horacioriojas705@outluc.com,84622,,Superó mis expectativas
Horacioriojas705@outluc.com,84625,2,No me convenció del todo
Horacioriojas705@outluc.com,84630,,
esrodean849@outluc.com,84639,3,Podría mejorar
esrodean849@outluc.com,84640,1,
carolina1243398@marmol.com,84649,,
,84653,3,Aceptable
Alfonsopagan359@outluc.com,84658,1,No vuelvo más
Sr.solano718@wass.com,84662,,
