id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,clase,escalas
124903,57658,2025-06-11,1295000,7,No disponible,1295,mario3257633@viajes.cl,,Guadalajara,93,419,185000,DSB (Dinamarca),2026-02-13,2026-02-13,,{}
143901,59703,2026-01-28,2870000,10,No disponible,2870,maría165242@viajes.cl,Málaga,,98,3465,287000,Italo,2026-06-15,2026-06-17,,{}
99352,65956,2025-07-10,142000,2,No disponible,142,maría5802899@viajes.cl,Irún,Alcalá de Guadaira,58,488,71000,CFR (Rumania),2025-07-27,2025-07-27,,{}
130144,58947,2025-04-05,580000,5,No disponible,580,maría8941101@viajes.cl,Sagunto,Albacete,41,1558,116000,Socibus,2025-04-20,2025-04-21,,{}
144921,,,,,Disponible,0,matejiba709@viajes.cl,Lorca,Burgos,31,2785,187000,Futura,2026-07-22,,,{}
104782,66541,2025-03-15,428000,4,No disponible,428,mavepa513@viajes.cl,Algeciras,Logroño,62,1023,107000,ZFBH (Bosnia y Herzegovina),2025-11-10,2025-11-10,,{}
149644,,,,,Disponible,0,mazeha128@viajes.cl,,Segovia,96,2180,299000,ZFBH (Bosnia y Herzegovina),2026-05-29,2026-08-27,,{}
94831,64234,2025-04-23,662000,2,No disponible,662,migara979@viajes.cl,Fuengirola,Santa Cruz de Tenerife,30,3713,331000,Nederlandse Sp,2025-06-06,2025-06-08,,{}
146646,,,,,Disponible,0,miguel9141123@viajes.cl,Albacete,Orense,44,657,194000,Megabus,2025-03-11,,,{}
90063,65662,2025-03-09,486000,3,No disponible,486,miánpaar973@viajes.cl,Jaén,Zaragoza,49,1330,162000,EME Bus,2025-09-29,2025-09-29,,{}
145408,,,,,Disponible,0,naalva967@viajes.cl,Palma de Mallorca,Torremolinos,48,4165,103000,Monbus,2025-06-28,,,{}
129396,61307,2025-05-14,750000,3,No disponible,750,ocarsa130@viajes.cl,Tarrasa,Torrevieja,23,2951,250000,ZSSK (Eslovaquia),2026-05-15,2026-05-17,,{}
140013,60999,2025-03-25,1295000,7,No disponible,1295,patricio7879257@viajes.cl,Gerona,Albacete,91,204,185000,Italo,2026-01-25,2026-01-25,,{}
145304,,,,,Disponible,0,pedegu126@viajes.cl,El Ejido,Sabadell,37,3365,196000,Buses Ahumada,2026-01-05,,,{}
149369,,,,,Disponible,0,pilar5469194@viajes.cl,Cartagena,Toledo,,3534,124000,NSB (Noruega),2025-09-28,,,{}
92253,57960,2025-10-24,112000,1,No disponible,112,raesba397@viajes.cl,Castellón de la Plana,Leganés,33,2598,112000,Megabus,2025-12-17,2025-12-18,,{}
96909,58081,2026-01-23,1860000,10,No disponible,1860,raqucr272@viajes.cl,Cádiz,Bilbao,49,3863,186000,NSB (Noruega),2026-07-04,2026-07-06,,{}
107598,63483,2025-05-27,618000,6,No disponible,618,raágoc944@viajes.cl,Molina de Segura,Alcalá de Henares,26,3410,103000,ÖBB (Austria),2025-09-22,2025-09-24,,{}
115407,60746,2025-05-01,996000,6,No disponible,996,raúl1043440@viajes.cl,Zaragoza,Pontevedra,36,2802,166000,Turbus,2026-04-06,2026-04-07,,{}
135751,56465,2025-04-21,1692000,9,No disponible,1692,rosa3149719@viajes.cl,Ponferrada,Lérida,34,1550,188000,,2025-06-01,2025-06-02,,{}
94708,66224,2025-05-27,1379000,7,No disponible,1379,rosa3292475@viajes.cl,Cerdañola del Vallés,Motril,45,715,197000,Alsa,2025-06-11,2025-06-11,,{}
116196,57859,2025-11-04,288000,1,No disponible,288,savaon858@viajes.cl,Rivas-Vaciamadrid,Baracaldo,100,2344,288000,,2025-11-17,2025-11-18,,"{Marbella,Orihuela}"
93068,58619,2025-12-29,355000,5,No disponible,355,silvia4184684@viajes.cl,Santa Coloma de Gramanet,Fuengirola,45,1503,71000,WestJet,2026-02-24,2026-02-25,,{Paterna}
118636,57315,2025-06-10,149000,1,No disponible,149,sonia8445310@viajes.cl,Roquetas de Mar,Torremolinos,5,782,149000,ÖBB (Austria),2026-11-28,2026-11-28,,{}
110467,65705,2025-04-07,592000,8,No disponible,592,sr.1944583@viajes.cl,Almería,Irún,50,1398,74000,NS International,2025-08-23,2025-08-23,,{}
149368,,,,,Disponible,0,sr.2820699@viajes.cl,Barcelona,Málaga,98,1722,174000,ŽFBH (Bosnia y Herzegovina),2025-07-31,2025-10-10,,{}
81185,58891,2025-01-20,918000,9,No disponible,918,sr.3331282@viajes.cl,Valencia,Alcalá de Guadaira,38,2025,102000,JetSur,2025-04-17,2025-04-18,,{}
136783,57903,2025-03-09,987000,7,No disponible,987,sr.7155697@viajes.cl,Alcorcón,Murcia,31,857,141000,,2025-05-11,2025-05-11,,{}
89187,61905,2025-04-24,2502000,6,No disponible,2502,sra.3023927@viajes.cl,Mérida,,30,4055,417000,ŽFBH (Bosnia y Herzegovina),2025-08-07,2025-08-09,,{}
93155,65532,2025-03-25,942000,3,No disponible,942,sra.3036357@viajes.cl,Motril,Cáceres,37,3092,314000,Nederlandse Sp,2025-07-04,2025-07-06,,{}
145242,,,,,Disponible,0,sra.5402172@viajes.cl,Cádiz,Fuengirola,45,884,133000,Alsa,2025-11-03,,,{}
122890,61874,2025-05-23,3177000,9,No disponible,3177,sra.9402989@viajes.cl,Benidorm,Avilés,18,3268,353000,Thalys,2026-03-09,2026-03-11,,{}
139650,63417,2025-01-28,250000,5,No disponible,250,sradgamo870@viajes.cl,Motril,Rivas-Vaciamadrid,38,182,50000,FlixBus,2025-08-22,2025-08-22,,{}
107009,58424,2026-02-09,994000,7,No disponible,994,sranjiqu198@viajes.cl,Vigo,Gerona,100,425,142000,TGV (SNCF),2026-03-02,2026-03-02,,{}
123879,62429,2026-04-30,1752000,6,No disponible,1752,srcébrse308@viajes.cl,Alcoy,Motril,64,3169,292000,Italo,2026-10-19,2026-10-21,,{}
108456,61189,2025-05-15,2720000,8,No disponible,2720,srelabor385@viajes.cl,Coslada,Alcobendas,25,3848,340000,Italo,2026-06-04,2026-06-06,,
81866,59317,2025-01-31,2648000,8,No disponible,2648,srlogaro943@viajes.cl,Elche,Logroño,44,3286,331000,Italo,2025-03-25,2025-03-27,,{}
144650,,,,,Disponible,0,teodoro9438521@viajes.cl,Paterna,Estepona,47,529,144000,Andesmar,2026-09-30,,,{}
104718,58803,2025-03-26,1572000,4,No disponible,1572,srmaeltrca573@viajes.cl,Palencia,Arrecife,60,4311,393000,ZS (Eslovenia),2025-04-07,2025-04-09,,{}
95048,58169,2026-04-05,1080000,10,No disponible,1080,srmapeva595@viajes.cl,Motril,San Sebastián,42,4065,108000,Pullman Bus,2026-08-06,2026-08-08,,{}
146717,,,,,Disponible,0,srsupomu103@viajes.cl,Inca,,,1819,104000,Buses Romani,2025-04-12,,,{}
145644,,,,,Disponible,0,sta.3467980@viajes.cl,Las Palmas de Gran Canaria,Telde,39,2093,141000,FlixBus,2026-01-27,,,{}
134929,61241,2025-08-16,534000,3,No disponible,534,sta.8892184@viajes.cl,Mijas,Alcalá de Henares,30,1189,178000,Alsa,2026-08-27,2026-08-27,,{}
92802,64915,2026-04-27,150000,1,No disponible,150,stjolumaul474@viajes.cl,Zamora,Valladolid,45,1012,150000,Buses Bio Bio,2026-05-18,2026-05-18,,{}
80551,55886,2025-06-16,4320000,9,No disponible,4320,stlumamu560@viajes.cl,El Prat de LLobregat,El Puerto de Santa María,10,3968,480000,HŽ (Croacia),2025-07-04,2025-07-06,,{}
146791,,,,,Disponible,0,stlumogu418@viajes.cl,Irún,Torremolinos,41,1462,66000,ADO,2025-03-02,,,{}
139830,57175,2025-01-11,62000,1,No disponible,62,stsiquho545@viajes.cl,Gandía,Benidorm,35,2576,62000,Condor Bus,2025-01-27,2025-01-28,,
103077,58015,2025-03-31,890000,10,No disponible,890,suhemá328@viajes.cl,Collado Villalba,Alcoy,42,1827,89000,Eurostar,2025-10-16,2025-10-17,,{}
146077,,,,,Disponible,0,tomás2452491@viajes.cl,,Gecho,,3783,108000,ETN Turistar,2026-09-18,,,{}
148854,,,,,Disponible,0,Ignaciopreciado651@viajes.cl,Alcalá de Henares,,18,3163,316000,,2025-01-05,2025-05-16,,{}
117626,57178,2025-09-05,656000,8,No disponible,656,toolac769@viajes.cl,El Prat de LLobregat,Collado Villalba,,2868,82000,Via Bariloche,2025-12-25,2025-12-26,,{}
115906,64869,2025-01-03,405000,3,No disponible,405,verónica1481805@viajes.cl,,Lugo,10,2822,135000,Trenitalia,2026-07-27,2026-07-28,,{}
140451,63757,2025-10-30,780000,4,No disponible,780,vibaga825@viajes.cl,Algeciras,Talavera de la Reina,48,3059,195000,,2025-11-19,2025-11-21,,{}
148800,,,,,Disponible,0,vicente9770936@viajes.cl,Vitoria,Málaga,26,4139,285000,BDZ (Bulgaria),2025-03-01,2025-08-20,,{}
137533,63049,2025-04-20,286000,2,No disponible,286,yoanma528@viajes.cl,San Fernando,Talavera de la Reina,36,703,143000,ÖBB (Austria),2026-08-11,2026-08-11,,{}
99239,62095,2025-01-02,348000,4,No disponible,348,ángama975@viajes.cl,La Coruña,Fuenlabrada,33,3680,87000,Buses Nilahue,2025-03-19,2025-03-21,,{}
98898,61149,2025-03-31,1690000,5,No disponible,1690,Adrianaarevalo161@viajes.cl,La Coruña,Lugo,35,3769,338000,ŽFBH (Bosnia y Herzegovina),2025-08-27,2025-08-29,,{}
146095,,,,,Disponible,0,Adrianapagan314@viajes.cl,Linares,Valdemoro,30,1944,118000,Megabus,2026-02-25,,,{}
96297,55734,2025-02-26,282000,3,No disponible,282,Alejandraquezada149@viajes.cl,Parla,Baracaldo,31,948,94000,Crucero del Norte,2026-01-28,2026-01-28,,{}
145833,,,,,Disponible,0,Aliciabriseño959@viajes.cl,San Fernando,Santa Coloma de Gramanet,35,503,129000,FlixBus,2026-08-31,,,{}
146596,,,,,Disponible,0,Amaliabalderas976@viajes.cl,Benidorm,Coslada,43,2986,177000,Omnibus de México,2025-10-28,,,{}
144887,,,,,Disponible,0,Anaalonzo110@viajes.cl,Palma de Mallorca,Linares,40,1251,156000,Pullman Bus,2025-11-24,,,{}
146007,,,,,Disponible,0,Anapatiño297@viajes.cl,Orense,Cuenta,34,4082,177000,Chevallier,2025-05-11,,,{}
146836,,,,,Disponible,0,Anapizarro552@viajes.cl,Palencia,Badalona,32,2033,171000,Chevallier,2025-12-03,,,{}
136955,60555,2025-06-03,86000,2,No disponible,86,Anarivero619@viajes.cl,Móstoles,León,53,1415,43000,Amtrak,2026-11-24,2026-11-24,,{}
145934,,,,,Disponible,0,Benjamínleón812@viajes.cl,Orense,Valladolid,47,3778,66000,Buses Nilahue,2026-03-01,,,{}
146848,,,,,Disponible,0,Bernardovergara432@viajes.cl,Jerez de la Frontera,Talavera de la Reina,30,962,117000,JetSur,2025-12-14,,,{}
80793,61651,2025-05-07,420000,10,No disponible,420,Carlosabeyta963@viajes.cl,Ávila,Albacete,41,1108,42000,NS International,2025-12-15,2025-12-15,,{}
135421,64852,2025-05-26,450000,6,No disponible,450,Carloshurtado807@viajes.cl,Móstoles,Majadahonda,32,1223,75000,NS International,2025-07-19,2025-07-19,,{}
118907,62189,2025-04-04,2259000,9,No disponible,2259,Catalinavarela631@viajes.cl,Tarragona,Gandía,91,3307,251000,RZD (Rusia),2025-12-23,2025-12-25,,{}
148652,,,,,Disponible,0,Clarasaldaña655@viajes.cl,Cerdañola del Vallés,Telde,62,1724,134000,MÁV (Hungría),2026-11-08,2027-01-18,,{}
145664,,,,,Disponible,0,Concepciónfierro387@viajes.cl,Cuenta,Sanlúcar de Barrameda,39,2438,116000,Buses Ahumada,2026-06-11,,,{}
145983,,,,,Disponible,0,Cristobalaponte610@viajes.cl,Fuengirola,Puertollano,31,2569,125000,Estrella Roja,2026-08-26,,,
132691,57698,2025-10-13,1876000,7,No disponible,1876,Enriquetamez108@viajes.cl,Gecho,Palencia,90,3871,268000,,2026-06-18,2026-06-20,,{}
145160,,,,,Disponible,0,Ernestobarraza502@viajes.cl,La Línea de la Concepción,Fuenlabrada,43,3049,123000,Pullman Bus,2026-07-04,,,{}
146329,,,,,Disponible,0,Ernestonavarro302@viajes.cl,Torrevieja,Linares,40,4189,165000,Avanza,2026-06-03,,,
102039,60097,2025-01-30,180000,5,No disponible,180,Fernandomuñoz208@viajes.cl,Sagunto,,,1280,36000,AVE,2025-05-30,2025-05-30,,{}
144804,,,,,Disponible,0,Gerardobarela578@viajes.cl,Mérida,Bilbao,40,3798,200000,Alsa,2025-04-14,,,{}
133956,61209,2025-01-05,1272000,8,No disponible,1272,Gerardobriseño638@viajes.cl,Guadalajara,Córdoba,31,2403,159000,El Rápido Internacional,2025-02-08,2025-02-09,,{}
144769,,,,,Disponible,0,Gerardomojica966@viajes.cl,Inca,Talavera de la Reina,35,2675,73000,Socibus,2026-10-12,,,{}
90184,57473,2025-12-28,556000,4,No disponible,556,Gilbertoayala702@viajes.cl,Segovia,Mataró,71,3208,139000,Deutsche Bahn (DB),2026-09-07,2026-09-09,,{}
81864,59081,2025-01-24,468000,4,No disponible,468,Gloriaanda368@viajes.cl,Linares,Logroño,38,1344,117000,Estrella Roja,2025-04-22,2025-04-22,,{}
112890,66287,2025-08-14,1024000,8,No disponible,1024,Gloriacotto254@viajes.cl,,Dos Hermanas,37,3505,128000,Buses Romani,2026-08-02,2026-08-04,,{}
109990,64881,2025-03-13,372000,4,No disponible,372,Guillerminavéliz425@viajes.cl,Lugo,Cornellá de Llobregat,50,2055,93000,Plusmar,2025-03-27,2025-03-28,,{}
144616,,,,,Disponible,0,Guillermosaldaña643@viajes.cl,Lérida,Lérida,42,2433,104000,Flecha Bus,2026-05-30,,,{}
143299,66550,2025-04-13,1930000,10,No disponible,1930,Homerocolunga322@viajes.cl,Palma de Mallorca,Getafe,76,2403,193000,RZD (Rusia),2025-09-21,2025-09-22,,{}
148854,,,,,Disponible,0,Ignaciopreciado651@viajes.cl,Alcalá de Henares,,18,3163,316000,,2025-01-05,2025-05-16,,{}
150054,,,,,Disponible,0,Jacobodelgadillo820@viajes.cl,Cuenta,Dos Hermanas,9,592,192000,SBB (Suiza),2025-01-16,2025-02-09,,{}
145736,,,,,Disponible,0,Jaimebermúdez723@viajes.cl,Toledo,Lugo,37,2772,165000,Greyhound,2025-04-30,,,{}
88826,65558,2025-07-04,833000,7,No disponible,833,Jorgecano411@viajes.cl,Estepona,Santa Cruz de Tenerife,90,2504,119000,AVE,2026-01-18,2026-01-19,,{}
108252,60184,2025-04-19,3420000,9,No disponible,3420,Jorgesedillo847@viajes.cl,La Coruña,Marbella,22,3505,380000,CD (República Checa),2026-03-06,2026-03-08,,{}
127706,56043,2025-10-04,385000,5,No disponible,385,Lolacervántez866@viajes.cl,Manresa,La Coruña,21,2104,77000,DSB (Dinamarca),2026-04-28,2026-04-29,,{}
87453,65518,2025-02-03,3030000,10,No disponible,3030,Lucasnazario473@viajes.cl,Ponferrada,Mollet del Vallés,50,3103,303000,ZS (Eslovenia),2025-08-19,2025-08-21,,{}
149002,,,,,Disponible,0,Lucastrejo703@viajes.cl,Málaga,San Fernando,19,424,89000,SBB (Suiza),2026-05-26,2026-06-12,,{}
99025,65066,2025-01-04,1272000,8,No disponible,1272,Marcosperalta478@viajes.cl,Ciudad Real,Zamora,30,2221,159000,Alsa,2026-09-25,2026-09-26,,{}
146130,,,,,Disponible,0,Marianoheredia641@viajes.cl,Ceuta,Lugo,37,1471,180000,Alsa,2026-08-15,,,{}
91021,60114,2025-01-26,1168000,8,No disponible,1168,Marianopérez502@viajes.cl,,Zamora,46,2184,146000,ETN Turistar,2025-02-19,2025-02-20,,{}
148961,,,,,Disponible,0,Marilucarvajal616@viajes.cl,Benalmádena,,67,146,8000,Nederlandse Sp,2026-03-25,2026-03-31,,{}
113812,65696,2025-09-04,903000,7,No disponible,903,Marisolmonroy204@viajes.cl,La Coruña,Tarragona,32,2709,129000,Damas,2025-12-08,2025-12-09,,{}
146703,,,,,Disponible,0,Maríaalonzo778@viajes.cl,Mollet del Vallés,Baracaldo,41,1236,61000,Buses Ahumada,2026-02-04,,,{}
150009,,,,,Disponible,0,Maríadelrío618@viajes.cl,Gijón,Orihuela,86,3780,378000,NSB (Noruega),2026-06-07,2026-11-11,,{}
106477,66082,2025-01-27,798000,7,No disponible,798,Maríalaureano486@viajes.cl,Valladolid,Paterna,62,1441,114000,SNCB (Bélgica),2025-12-03,2025-12-04,,{}
104542,62830,2025-06-17,1456000,8,No disponible,1456,Maríasaldivar717@viajes.cl,Ponferrada,Roquetas de Mar,,2850,182000,DSB (Dinamarca),2026-01-31,2026-02-01,,{}
107995,64659,2025-06-18,2830000,10,No disponible,2830,Mateofarías500@viajes.cl,Zamora,Santa Cruz de Tenerife,75,2879,283000,AVE,2025-08-31,2025-09-01,,{}
107212,58557,2025-02-17,462000,3,No disponible,462,Mercedesalaniz750@viajes.cl,La Línea de la Concepción,Cuenta,32,2967,154000,Damas,2025-02-23,2025-02-25,,{}
144778,,,,,Disponible,0,Nicolássauceda686@viajes.cl,Irún,Benalmádena,41,2425,123000,ADO,2026-01-31,,,
86115,62785,2025-01-12,4570000,10,No disponible,4570,Normaraya573@viajes.cl,Algeciras,León,11,4285,457000,Qatar Airways,2025-01-13,2025-01-15,,"{""Chiclana de la Frontera"",Mataró,""El Puerto de Santa María"",""Talavera de la Reina""}"
114250,57989,2025-03-23,144000,1,No disponible,144,Patricioestévez422@viajes.cl,Castellón de la Plana,Torrelavega,51,2106,144000,ZS (Eslovenia),2026-02-27,2026-02-28,,{}
100232,56273,2025-01-22,522000,2,No disponible,522,Patriciomagaña183@viajes.cl,Torremolinos,Valdemoro,81,3637,261000,Amtrak,2025-03-02,2025-03-04,,{}
149318,,,,,Disponible,0,Patricioolivera472@viajes.cl,Badalona,Cerdañola del Vallés,3,877,44000,Renfe,2026-06-02,2026-07-08,,{}
146765,,,,,Disponible,0,Patriciosoliz754@viajes.cl,Cuenta,Molina de Segura,32,3391,131000,Pullman Bus,2026-08-02,,,{}
137129,65042,2025-02-09,690000,10,No disponible,690,Pedromondragón963@viajes.cl,Torremolinos,Avilés,73,1752,69000,AVE,2025-02-11,2025-02-12,,{}
116039,57977,2025-11-28,399000,7,No disponible,399,Pedroolivárez339@viajes.cl,Badalona,Valladolid,35,405,57000,Buses Nilahue,2025-12-16,2025-12-16,,{}
141368,65989,2025-01-09,688000,4,No disponible,688,Ramiromadrigal438@viajes.cl,Córdoba,Ciudad Real,30,1368,172000,Turbus,2025-07-14,2025-07-14,,{}
115298,61782,2025-06-12,832000,8,No disponible,832,Ramiroorozco712@viajes.cl,Majadahonda,Torrelavega,36,3014,104000,Avanza,2026-04-23,,,{}
149950,,,,,Disponible,0,Raquellira938@viajes.cl,,Almería,38,499,80000,,2025-09-29,2025-10-19,,
102577,59540,2025-02-25,262000,2,No disponible,262,Rodrigosolís188@viajes.cl,Alicante,Lérida,96,3387,131000,Nederlandse Sp,2025-04-27,2025-04-29,,{}
149599,,,,,Disponible,0,Rosaorosco800@viajes.cl,Collado Villalba,Arrecife,60,2094,133000,PKP (Polonia),2025-09-30,,,{}
105115,56546,2025-05-08,124000,2,No disponible,124,Rubéngracia541@viajes.cl,Mollet del Vallés,Motril,39,4200,62000,Buses Nilahue,2025-11-21,2025-11-23,,{}
144455,60955,2025-05-09,420000,3,No disponible,420,Salvadorcarrasco712@viajes.cl,,,47,3429,140000,Damas,2026-02-28,,,{}
149507,,,,,Disponible,0,Sofiaportillo314@viajes.cl,Gijón,Palencia,67,199,29000,TGV (SNCF),2026-07-05,2026-07-13,,{}
116953,57873,2025-01-10,520000,10,No disponible,520,Sr.gómez812@viajes.cl,Elda,El Puerto de Santa María,34,1182,52000,Pullman Bus,2025-06-30,2025-06-30,,{}
97457,58597,2025-04-11,1016000,8,No disponible,1016,Sr.montes861@viajes.cl,Torrelavega,Fuengirola,37,3411,127000,Andesmar,2025-07-10,,,{}
128463,62076,2025-01-01,261000,3,No disponible,261,Sra.abrego176@viajes.cl,Alcalá de Henares,Rubí,44,2144,87000,El Rápido Internacional,2025-01-02,2025-01-03,,
88841,61655,2025-03-25,936000,9,No disponible,936,Sra.alanis701@viajes.cl,El Ejido,Sanlúcar de Barrameda,30,927,104000,Via Bariloche,2026-05-20,2026-05-20,,{}
108037,56587,2025-02-13,412000,2,No disponible,412,Sra.carrera208@viajes.cl,Barcelona,Majadahonda,28,3297,206000,NSB (Noruega),2025-08-08,2025-08-10,,{}
146892,,,,,Disponible,0,Sra.ceballos715@viajes.cl,Lérida,Orense,48,2169,70000,Estrella Roja,2025-05-23,,,{}
107487,64701,2025-05-26,384000,3,No disponible,384,Sra.madrigal710@viajes.cl,Logroño,Burgos,4,2107,128000,CFR (Rumania),2025-06-05,2025-06-06,,{}
97499,56139,2025-01-26,468000,9,No disponible,468,Sra.muñoz859@viajes.cl,Madrid,Getafe,34,1970,52000,Andesmar,2026-05-23,2026-05-24,,{}
144313,62176,2026-07-03,164000,2,No disponible,164,Sra.navarro744@viajes.cl,,Bilbao,37,2159,82000,Primera Plus,2026-09-21,2026-09-22,,{}
142927,62375,2025-03-22,900000,9,No disponible,900,Sra.reyes599@viajes.cl,Granollers,Gecho,93,241,100000,MÁV (Hungría),2025-05-19,2025-05-19,,{}
145182,,,,,Disponible,0,Sra.suárez393@viajes.cl,Albacete,Valencia,48,4082,194000,Estrella Roja,2025-11-01,,,{}
96690,61718,2025-10-05,1504000,8,No disponible,1504,Sra.zapata174@viajes.cl,Motril,Toledo,11,1484,188000,ŽFBH (Bosnia y Herzegovina),2026-02-15,2026-02-16,,{}
131691,63883,2025-02-04,988000,4,No disponible,988,Sta.abrego223@viajes.cl,Las Palmas de Gran Canaria,,76,3595,247000,BDZ (Bulgaria),2025-04-05,2025-04-07,,{}
144735,,,,,Disponible,0,Sta.cotto607@viajes.cl,Inca,Marbella,40,259,68000,EME Bus,2025-03-28,,,{}
125376,62447,2025-06-20,297000,1,No disponible,297,Sta.dávila345@viajes.cl,Badalona,Murcia,6,2351,297000,DSB (Dinamarca),2026-01-08,2026-01-09,,{}
82246,63258,2026-01-08,440000,8,No disponible,440,Sta.galindo664@viajes.cl,Reus,Gijón,32,1223,55000,Chevallier,2026-03-11,2026-03-11,,{}
111621,57776,2025-11-26,483000,3,No disponible,483,Timoteoortega395@viajes.cl,Ponferrada,Baracaldo,85,1872,161000,,2026-09-19,2026-09-20,,{}
149607,,,,,Disponible,0,Tomásvilla256@viajes.cl,Hospitalet de LLobregat,Ávila,67,152,82000,SBB (Suiza),2025-08-20,2025-08-26,,{}
144591,63670,2025-06-23,1008000,9,No disponible,1008,Tomászambrano517@viajes.cl,Alcalá de Guadaira,Ciudad Real,,2370,112000,Aeroméxico,2025-12-26,2025-12-27,Clase ejecutiva,
148630,,,,,Disponible,0,Víctorvillalpando416@viajes.cl,Pozuelo de Alarcón,Benidorm,43,273,30000,Renfe,2026-02-06,,,{}
118690,62634,2025-07-31,994000,7,No disponible,994,advaco685@viajes.cl,Getafe,Bilbao,47,677,142000,Primera Plus,2025-10-22,2025-10-22,,{}
146064,,,,,Disponible,0,agustín4513914@viajes.cl,Alcobendas,Roquetas de Mar,34,2616,97000,Monbus,2025-11-18,,,{}
93715,58522,2025-10-22,994000,7,No disponible,994,alejandra5219541@viajes.cl,Huelva,Linares,47,2760,142000,SNCB (Bélgica),2026-01-23,2026-01-24,,{}
146570,,,,,Disponible,0,alejandra6060515@viajes.cl,Castellón de la Plana,Chiclana de la Frontera,50,816,192000,JetSur,2025-09-09,,,{}
85415,60719,2025-02-09,117000,3,No disponible,117,alejandra6350423@viajes.cl,Granollers,Tarragona,48,434,39000,Primera Plus,2026-11-20,2026-11-20,,{}
137606,66597,2025-08-29,980000,5,No disponible,980,alejandro4663195@viajes.cl,Zamora,Estepona,18,353,196000,CFR (Rumania),2026-10-28,2026-10-28,,{}
107450,59640,2026-08-08,384000,3,No disponible,384,alfredo5112229@viajes.cl,Majadahonda,Alcalá de Henares,78,2558,128000,Delta Air Lines,2026-09-11,2026-09-12,Primera clase,
130651,61651,2025-04-08,595000,5,No disponible,595,almohu846@viajes.cl,Ponferrada,Guadalajara,,2417,119000,ZSSK (Eslovaquia),2026-09-26,2026-09-27,,{}
107007,57791,2025-03-07,1593000,9,No disponible,1593,alveca156@viajes.cl,Elche,Alcoy,30,1226,177000,Via Bariloche,2025-08-08,2025-08-08,,{}
149902,,,,,Disponible,0,amalia8518314@viajes.cl,La Coruña,Palencia,91,4206,195000,HŽ (Croacia),2026-01-29,2026-07-23,,{}
149273,,,,,Disponible,0,amceul498@viajes.cl,Mataró,Arrecife,2,1979,124000,CD (República Checa),2025-06-30,2025-09-20,,{}
89704,58148,2025-01-21,630000,10,No disponible,630,amdeva290@viajes.cl,Motril,Vitoria,39,4122,63000,FlixBus,2025-12-27,2025-12-29,,{}
144604,,,,,Disponible,0,ancaca506@viajes.cl,Gijón,Bilbao,45,1143,108000,Chevallier,2025-01-08,,,{}
145814,,,,,Disponible,0,anmasevi543@viajes.cl,Mataró,Coslada,38,342,72000,Plusmar,2025-06-14,,,{}
95346,65852,2025-05-11,540000,6,No disponible,540,antonio5143423@viajes.cl,Collado Villalba,Móstoles,49,1405,90000,FlixBus,2026-09-17,2026-09-17,,{}
114918,63366,2025-01-24,1057000,7,No disponible,1057,anzama631@viajes.cl,Dos Hermanas,Burgos,35,622,151000,BoltBus,2025-03-05,,,{}
140482,60305,2025-11-01,651000,7,No disponible,651,ariadna2726453@viajes.cl,Burgos,Irún,46,2904,93000,Turbus,2026-02-04,2026-02-06,,{}
