panorama_id,nombre,edad
96572,Sr. Concepción Patiño Serna,100
96572,Nicolás Cantú Estrada,72
96572,Diana Sánchez Lozada,50
96572,Jorge Luis Sedillo Armijo,60
96575,Gonzalo Hinojosa Llamas,40
96575,Marisol Alvarado Laureano,37
96575,Sra. Florencia Matías Valverde,88
96575,Sta. Miguel Ángel Roldán Carbajal,100
96575,Mariano Colón Corrales,-92
96575,Tomás Peres Hinojosa,110
98198,Rubén Griego Girón,100
98198,Sr. Blanca Garza Gastélum,-110
98198,César Tirado Patiño,66
98198,Rodrigo Naranjo Rivas,45
98198,Sra. Barbara Vallejo Saldivar,56
96582,,44
96582,Sr. César Mata Serrato,11
96582,,60
96582,Sra. Pilar Heredia Quesada,
96582,Sta. Miguel Archuleta Ramírez,-44
96582,Lucia Mata Barajas,70
96583,Alberto Salas Alanis,16
96583,Marisol Posada Tórrez,-109
96583,Sra. Fernando Carrasco Roldán,107
96583,Enrique Fajardo Sanches,51
96583,Clemente Niño Longoria,-45
96583,César Aranda Nava,35
96586,Jerónimo Bañuelos Estrada,96
96586,Marisol Baeza Coronado,33
96586,Sergio Avilés Rodrígez,59
96586,Gregorio Cortés Alva,68
96590,Sta. Samuel Molina Alejandro,81
96590,Timoteo Cisneros Mora,46
96590,Sta. Ernesto Marroquín Sáenz,93
96590,Rosa Mejía Saldaña,34
96590,Adán Carrero Carranza,11
96590,Rosario Maestas Cervántez,25
96590,Esteban Escalante Torres,37
96591,,30
96591,José Eduardo Collazo Peres,-61
96591,Sra. Adriana Mora Ramón,41
96591,Emilia Meléndez Cazares,11
96591,,36
96591,Silvia León Limón,73
96591,Lourdes Arce Ordóñez,27
96594,,26
96594,Sra. Cristobal Mascareñas Bahena,61
96594,María Elena Urbina Armas,16
96594,Magdalena Robledo Torres,10
96594,Víctor Zapata Romo,104
96594,Norma Valdivia Chacón,110
96594,Amalia Mena Olivares,74
96595,Alicia Alicea Arriaga,107
96595,Barbara Esparza Barragán,83
96595,Federico Benítez Gallegos,28
96595,Miguel Ángel Jimínez Pizarro,52
96595,Elvira Toledo Sáenz,24
96595,José Tejeda Gaytán,106
96595,Sra. María Cristina Baeza Viera,48
96599,Susana Saiz Cortez,30
96599,Mercedes Alcaraz Enríquez,69
96599,María Luisa Ortega Garza,60
96599,Laura Balderas Delrío,20
96599,Sr. Gloria de Jesús Rendón,23
96600,Sra. Mateo Aguayo Villagómez,35
96600,Amalia Naranjo Montero,4
96600,Sr. Natalia Delatorre Velázquez,12
96600,Samuel Saiz Lira,65
96600,María Teresa Leal Estrada,8
96600,Teresa Delatorre Maldonado,21
96600,Pablo Loya Alba,96
96607,Elena Munguía Sarabia,-92
96608,Luis Miguel Aguayo Alvarez,102
96608,Alfredo Serrato Yáñez,39
96620,Micaela Sosa Terán,-20
96620,Sra. Cristina Delacrúz Toro,66
96620,Gonzalo Alcala Uribe,79
96620,Sr. Rocio Gastélum Zepeda,74
96620,Sr. Homero Solorzano Cerda,10
96620,Sr. Arturo Saldaña Rosales,46
96620,Pedro Nazario Saucedo,79
96626,Rafael Colunga Nevárez,35
96626,Sra. Lorena Castro Maestas,20
96626,Timoteo Archuleta Ordóñez,100
96626,Hernán Hernández Nieves,52
96626,Clara Alvarez Zarate,
96626,Caridad Navarro Linares,71
96626,Sta. Roberto Rocha Borrego,
96626,Claudia Alonzo Ayala,51
96626,Eduardo Montaño Corona,90
96626,Mariana Mercado Gonzales,
96627,Eduardo Solís Camacho,78
96627,Pablo Escamilla Segura,33
96627,Sr. Magdalena Godoy Salcido,48
96627,,79
96627,Samuel Cisneros Arias,62
96627,Mayte Espinoza Segura,17
96627,Magdalena Garrido Cabrera,
96627,Sta. Lola Benavídez Candelaria,87
96627,Julio Bahena Gil,53
96627,Sr. Carolina Flórez Blanco,4
96628,Teresa Zamudio Torres,63
96628,Cecilia Rivera Leyva,94
96628,Marisol Tovar Dueñas,-89
96628,Elisa Correa Espinal,95
96628,Hugo Salazar Amaya,37
96628,Carolina Terrazas Macías,48
96628,Rosalia Rael Montenegro,103
96628,Sr. Jaime Abreu Gastélum,25
96629,Rosario Hernandes Crespo,11
96629,Luz Garza Castellanos,36
96629,Carla Navarro Delafuente,6
96629,Anita Quiñones Bermúdez,38
96629,Martín Salas Castellanos,98
96629,Diana Carreón Pacheco,33
96629,Sta. Manuel Villareal Armenta,93
96629,Andrés Botello Laureano,12
96629,Salvador Gallardo Verdugo,66
96629,Natalia Mata Limón,53
96630,Margarita Jaimes Segura,108
96630,Sra. María Luisa Piña Santillán,101
96630,Isabela Jaime Vázquez,41
96630,Isabela Tijerina Rolón,18
96630,Bernardo Mora Leyva,51
96630,Sta. Luis Miguel Reynoso Mota,57
,,
96630,Ester Lomeli Pulido,86
96630,Rosa Guerrero Grijalva,7
96630,Ricardo Rico Ortega,57
96634,Claudia García Santana,71
96634,Santiago Ulibarri Gallardo,105
96634,Teodoro Santacruz Mesa,110
96640,Sta. Cristian Bustos Rico,62
96640,Sta. Juan Carlos Leyva Delagarza,27
96640,María del Carmen Bañuelos Montañez,16
96640,Andrea Sanches Garza,13
96641,,101
96641,Elsa Montañez Robles,
96642,Miguel Saiz Estrada,61
96642,,88
96642,Dolores Olivares Ojeda,84
96642,Gilberto Montez Mares,87
96646,María del Carmen Elizondo Ruiz,
96646,Diego Luevano Zelaya,59
96646,Armando Brito Rangel,97
96646,María Eugenia Saldaña Carrasquillo,73
96646,Virginia Muñiz Velasco,84
96646,Rodrigo Tejada Valladares,83
96646,Anita Huerta Perea,60
96646,Esperanza Arce Villaseñor,104
,Jerónimo Espino Aguirre,-10
96646,Jorge Luis Esquibel Olivas,49
96647,Sonia Mesa Barreto,95
96647,Marcos Guardado Salcedo,21
96647,Gustavo Tirado Nava,48
96647,Cristobal Curiel Ceja,48
96647,,47
96647,Claudia Terrazas Salas,57
96647,Guadalupe Negrón Osorio,101
96647,José Luis Ochoa Zamora,36
96648,Esperanza Mesa Mireles,47
96648,Santiago Gallegos Sedillo,76
96648,José Posada Ceja,64
96648,Rosalia Soto Marrero,72
96648,María Camacho Aguilera,45
96648,Carmen Delrío Arreola,71
96648,Martín Nieves Linares,-56
96648,Sr. Diego Lemus Padrón,92
96648,Sta. Rosa Arredondo Irizarry,41
96648,Maricarmen Abeyta Vela,77
96649,Cristobal Amador Solorzano,29
96649,Sr. Blanca Alvarado Balderas,99
96649,Marcela Malave Niño,58
96649,Sofia Valadez Salinas,13
96649,Beatriz Sauceda Meraz,52
96649,Guillermina Delgado Beltrán,27
96649,Marco Antonio Rivas Hernandes,32
96649,Sta. Octavio Barela Candelaria,46
96649,Amalia Castañeda Matías,60
96649,Norma Lomeli Méndez,3
96650,Julio César Corrales Gamboa,
96650,Alfredo Quesada Saldivar,45
96650,,30
96650,Patricio Fernández Salcedo,58
96650,Patricio Altamirano Palomo,88
96650,Adán Mascareñas Garza,91
96650,Micaela Treviño Acevedo,
96650,Benito Bétancourt Tafoya,16
96650,Juana Baca Baca,-40
96654,Sr. Victoria Negrón Villarreal,56
96657,Marco Antonio Tirado Urbina,107
96657,Luis Miguel Estévez Alba,47
96657,Roberto Iglesias Aguirre,40
96657,Sta. Cristobal Haro López,
,,105
96657,Cristian Elizondo Valverde,109
96657,Cecilia Burgos Borrego,56
96657,Alberto Cisneros Riojas,3
96657,Sr. Estela Valladares Olivas,37
96662,Mercedes Sandoval Vanegas,49
96662,Sra. Blanca Rosario Cordero,16
96662,Mario Centeno Tejada,31
96662,Vicente Casares Páez,10
96662,,21
96662,,80
96662,Sra. Homero Garrido Vanegas,49
96662,Clara Sisneros Zamora,57
96662,Micaela Ortiz Carrion,-77
96662,Lilia Alba Vergara,
96663,Marco Antonio Vaca Benavides,49
96663,Sr. Marta Maestas Quiroz,
96663,Concepción Angulo Piña,25
96663,Gustavo Olivárez Cabrera,17
96663,Jacobo Zayas Gracia,38
96663,,-96
96663,Leonor Campos Nieves,
96663,,-88
96663,Florencia Correa Botello,22
96663,Mateo Ruiz Godoy,14
96664,Gabriel Saavedra Castillo,-61
96664,Emilio Sisneros Gonzales,-58
96664,Ana Luisa Castro Mata,-105
96670,,88
96671,Carmen Negrón Córdova,-20
96671,Samuel Vergara Villareal,
96672,,53
96673,Eduardo Casillas Tovar,37
96673,Lucas Medrano Armijo,48
96673,Sra. Andrés Abreu Alba,67
96673,Ana María Duran Reséndez,84
96673,Sr. Federico Rentería Menchaca,-72
96673,Gonzalo Véliz Cisneros,22
96673,Julio César Terrazas Palomino,67
96673,Mario Delagarza Borrego,64
96674,Carmen Nieves Chapa,78
96674,Graciela Hernandes Barraza,63
96674,Lorena Cedillo Mata,48
96674,Sr. Raúl Tirado Bahena,29
96674,Sr. Luis Miguel Corral Carrera,5
96674,Soledad Girón Berríos,-68
96674,Elisa Carvajal Badillo,
96674,Sr. Jorge Terrazas Báez,
96674,Inés Valverde Ponce,17
,Adán Marrero Castillo,-47
96680,Arturo Guardado Ulloa,4
96680,Rubén Regalado Molina,44
96680,Elisa Peña Lebrón,9
96681,,87
96681,,-15
96686,Juan Carlos Negrón Correa,-46
96686,Anita Raya Muñiz,-95
96689,Juan Carlos Maldonado Robledo,83
96689,Sra. Vicente Romero Valdés,16
96689,Alfonso Quintanilla Toro,53
96689,,109
96689,Lorena Hurtado Padrón,31
96689,Berta Alonso Lara,72
96689,Sta. Mariano Peralta Montenegro,93
96692,,
96692,Miguel Angulo Lozano,22
96692,Sta. Luisa Serrano Díaz,38
96692,Sta. Eloisa de Anda Luna,49
96692,Mariano Gálvez Abrego,25
96692,Natalia Alemán Domínguez,
96692,Sta. Claudia Orosco Venegas,-50
96692,Débora Armendáriz Henríquez,110
96693,José Emilio Colunga Frías,107
96693,Sonia Chávez Quezada,29
96693,Cristian Guajardo Magaña,35
96693,Claudio Barrera Apodaca,42
96693,Guadalupe Pérez Cazares,
96693,Alberto Galindo Ramos,107
96693,Luisa Aguirre Colunga,74
96693,Sr. Hugo Alaniz Palomino,86
96694,Sr. Guillermo Urrutia Burgos,55
96694,Sr. Margarita Ramírez Ojeda,
96694,Claudia Arguello Colunga,
96694,Octavio Rascón Franco,17
96694,Diana Preciado Olmos,66
96694,Cristina Moya Valentín,77
96694,Sr. Josefina Enríquez Barreto,84
96694,Marilu Montez Baeza,63
96697,Andrés Urías Rendón,-18
96697,Pilar Toledo Ramón,65
96697,Ana Sandoval Armenta,8
96697,Cecilia Estrada Alanis,6
96697,Juan Carlos Valadez Mojica,36
96699,Esperanza Archuleta Mesa,21
96699,Elvira Toledo Sepúlveda,15
96699,José Sauceda Solorzano,72
96699,Manuela Chávez Bonilla,93
96699,Sra. Sofia Amador Alcala,47
96704,Óscar Corona Montañez,50
96704,María Soledad Véliz Rojo,107
96704,Sra. Gloria Zamora Rincón,85
96704,Lucas Madera Sotelo,68
96704,Yolanda Matos Bahena,49
96705,Leonor Sepúlveda Barela,-51
96705,Luz Zepeda Gallardo,33
96705,Antonia Muñoz Padilla,76
96705,José Luis Jaramillo Orozco,110
96705,,17
96706,Jorge Navarro Esparza,31
96706,Sta. Clara Carvajal Sáenz,49
96706,María Soledad Sotelo Acuña,5
96706,Sra. Benito Ibarra Avilés,101
96706,Yolanda Garay Crespo,20
96709,Cristina Espinal Sarabia,57
96710,Martín Malave Herrera,51
96712,Fernando Anaya Ramírez,100
96716,Clemente Lucio Muro,67
96717,Sta. Manuela Quintanilla Vélez,
96718,Bernardo Alvarado Ávila,61
96725,Sra. Mateo Duran Ozuna,49
96725,Sr. Mario Aguirre Loera,42
96725,Diana Castellanos Garibay,
96725,Enrique Peña Fernández,8
96725,Inés Pedroza Arredondo,10
96730,Virginia Gurule Bañuelos,-65
96733,Sra. Alejandro Zavala Valdez,88
96733,Sr. Salvador Bermúdez Apodaca,43
96733,Sra. Mateo Roque Ayala,12
96733,Sta. Elisa Alejandro Arce,53
96734,Rafael Angulo Zelaya,4
96734,Vicente Badillo Vela,101
96734,Jorge Luis Arellano Orosco,54
96734,Sta. Horacio Salas Rolón,36
96736,Eva Lara Bahena,
96736,Jerónimo Peralta Muñiz,89
96736,Sr. Margarita Gamez Ontiveros,-56
96736,José Ulibarri Vásquez,42
96738,Enrique Sisneros Segovia,33
96738,Elvira Galarza Gallardo,69
96738,Sta. Guillermo Reynoso Loera,92
96738,Ana Luisa Solorzano Salgado,43
96741,Julio Cantú Caldera,103
96741,Fernando Rivas Iglesias,15
96741,Carla Noriega Portillo,43
96741,Adela Espinoza Castañeda,104
96741,Claudio Tapia Gaytán,63
96741,Mateo Carrasco Mota,
96742,Claudio Olvera Granados,90
96742,Micaela Urrutia Fonseca,88
96742,Sra. Reina Tijerina Montez,72
96742,Luis Yáñez Rubio,52
96742,José Luis Venegas Carmona,25
96742,Lourdes Orta Ávalos,25
96743,Rebeca Peña Ulloa,-106
96743,,86
96754,Marcos Robledo Ramón,48
96754,Leonor Sevilla Haro,21
96754,,110
96754,Ramón Navarro Alfaro,
96754,Nicolás Ontiveros Ceballos,17
96754,Sara Montoya Dueñas,51
96754,Miguel Ángel Vásquez Espinosa,63
96754,Andrea Negrón Sevilla,-70
96760,,77
96760,Ester Reyna Suárez,
96761,María José Samaniego Limón,
96762,Sr. Virginia Saavedra Amaya,71
96762,Sra. Florencia Galván Zaragoza,101
96762,Victoria Mora Guerrero,45
96762,Elena Posada Villagómez,
96762,Sta. Anita Magaña Palomino,79
96762,Laura Martínez de Jesús,64
96762,Adela Osorio Lira,
96762,Adela Arias Toledo,16
96763,Joaquín Pagan Archuleta,86
96763,Inés Ruelas Montez,49
96763,Gloria Figueroa Viera,78
96763,María del Carmen Corona Carrillo,
96763,Conchita Irizarry Serrato,17
96763,Sr. Clemente Noriega Montañez,3
96763,María Elena Juárez Rodríguez,24
96763,David Olvera Quiñones,82
96764,Timoteo Valdivia Adorno,41
96764,Sra. Mercedes Mata Becerra,-33
96764,David Lerma Maya,46
96764,José Eduardo Solano Vélez,40
96764,Jesús Vela Bernal,17
96764,Ernesto Mondragón Avilés,61
96764,,10
96764,Germán Barraza Caballero,93
96770,,106
96776,Alejandra Montalvo Cervantes,14
96776,Roberto Valdez Serna,46
96776,Víctor Rocha Alcántar,25
96776,Sra. Eduardo Ledesma Laureano,86
96776,Sta. Juan Cuellar Atencio,28
96776,Virginia Solorio Blanco,29
96776,Mónica Anaya Lebrón,16
96776,Sra. Ángela Ruiz Martínez,75
96776,Víctor Villagómez Holguín,89
96776,Reina Oquendo Griego,44
96782,Ángela Regalado Ybarra,
96783,Leticia Fierro Sosa,35
96783,Sta. Ángela Pérez Razo,108
96783,Emilio Ulloa Irizarry,90
96783,Andrea Correa Collado,8
96783,Homero Salcedo Hurtado,107
96785,Sara Alemán Reséndez,97
,,
96785,Barbara Delafuente Gurule,65
96785,Sr. Carlos Gastélum Vélez,68
96785,Josefina Prado Solano,50
96789,Amalia Casárez Espino,101
96789,María Teresa Valles Ledesma,
96790,Sta. José Eduardo Vélez Páez,64
96790,Francisco Rojas Covarrubias,45
96791,Carolina Matos Echevarría,97
96791,Victoria Corona Santana,88
96792,Gustavo Garica Barraza,99
96792,Sr. Yolanda Sanches Carreón,
96793,Sra. Alejandro Valverde Abrego,102
96793,Esteban Elizondo Alanis,53
96794,Pablo Ordóñez Manzanares,39
96798,María Eugenia Guzmán Magaña,
96798,,59
96798,Julio César Porras Paredes,
96800,Guillermo Collazo Meraz,55
96800,Dorotea Varela Ramón,22
96800,Sergio Marín Monroy,66
96800,Sta. Laura Alonso Juárez,72
96800,,25
96800,Miguel Villagómez Angulo,83
96800,Martín Moya Badillo,26
96800,Luz Pizarro de Jesús,
96800,Rocio Alcántar Ballesteros,39
96800,Luis Díaz Meza,7
96801,Sr. Alfonso Calderón Borrego,
96801,Jacobo Ocasio Figueroa,28
96801,Eduardo Rosales Tejada,79
,Débora Rodríquez Lomeli,
96801,Andrea Ornelas Ramón,27
96801,José Emilio Segovia Villarreal,97
96801,Gerardo Gómez Garrido,109
96801,Sta. Rocio Olivárez Alva,78
96801,Barbara Velázquez Castillo,59
96853,Sra. Margarita Rivera Arevalo,56
96853,Sta. Adán Torres Delgadillo,-11
96853,Gabriela Zelaya Ledesma,64
96853,Gabriel Lucero Véliz,44
96853,Micaela Acuña Delvalle,81
96805,Salvador Villaseñor Delarosa,-43
96805,Sr. Mercedes Cervántez Hernandes,-104
96805,Sra. Eloisa Mena Feliciano,
96806,Irene Armas Carranza,-28
96806,,64
96807,David Zamora Prado,12
96807,Clara Correa Huerta,48
96807,Homero Hinojosa Bueno,51
96807,José Eduardo Madrid Montemayor,23
96807,Ignacio Alanis Villalobos,30
96807,Caridad Ocasio Dávila,47
96807,Sra. Inés Arteaga Archuleta,15
96807,Soledad Rojas Castañeda,4
96808,Armando Duran Corona,
96808,,32
96809,Sta. Luis Ávalos Núñez,93
96809,Estela Balderas Márquez,8
96809,,79
96809,Sta. Mayte Delacrúz Ortiz,95
96809,Sta. Miguel Leiva Loera,19
96809,Manuel Barreto Esquivel,52
96809,Jorge Pantoja Mercado,84
96809,,83
96809,Sr. Gregorio Montenegro Zúñiga,35
96813,Rubén Delrío Guzmán,106
96813,Raúl Saldivar Chapa,48
96813,,49
96813,Alejandra Espinoza Segovia,17
96818,Clara Olvera Sisneros,
96822,Sr. Carla Gil Laureano,51
,,
96822,Sra. Ramona Leyva Molina,5
96822,Esperanza Murillo Regalado,-47
96822,Daniela Rocha Arredondo,4
96822,Felipe Alvarez Ruelas,87
96823,Sofia Mascareñas Adame,61
96823,Berta Caraballo Menchaca,40
96823,Anita Pérez Bustamante,40
96823,Eloisa Paz Villaseñor,
96823,Carlos Valdés Archuleta,4
96824,Sr. Daniel García Delacrúz,105
96824,Irene Agosto Ontiveros,72
96824,Carlos Villaseñor Domínquez,85
96824,Salvador Porras Alaniz,
96824,Sta. Norma Merino Verdugo,67
96825,Estela Quezada Viera,107
96825,Marilu Rosas Espinosa,32
96825,Germán Araña Muñoz,89
96825,Sta. Raquel Carrion Rosas,6
96825,,3
96826,Francisca Delarosa Caraballo,88
96826,Nicolás Mojica Nieto,91
96826,Sancho Cedillo Reséndez,30
96826,Sr. Bernardo Roque Delgado,63
96826,Martín Quesada Palomo,19
96826,Sra. Jaime Zamudio Sandoval,66
96854,,
96854,Ariadna Quintanilla Meza,44
96854,Sra. Cecilia Galván Suárez,51
96854,Carolina Ordóñez Montañez,50
96854,Sr. Isabela Medrano Mata,42
96830,Armando Rosas Cintrón,-36
96830,,59
96831,Marilu Gamboa Soria,81
96831,Lilia Munguía Saldaña,42
96831,Horacio Briseño Nava,16
96831,Sra. Homero Covarrubias Ayala,84
96831,Cristobal Duarte Velázquez,36
96831,Hernán Castro Sanches,93
96831,Homero Matías Villareal,89
96832,,29
96832,Tomás Mireles Burgos,
96832,Teresa Posada Galván,
96836,Guillermina Caballero Juárez,72
96838,Marco Antonio Lozada Peralta,108
96839,Micaela Robledo Burgos,-38
96842,Marcos Esquivel Chapa,75
96843,Sancho Salinas Griego,
96844,Manuel Carrasco Riojas,110
96845,Adela Benítez Montenegro,-7
96846,Ricardo Avilés Barajas,70
96847,Sr. Gonzalo Briseño Navarrete,67
96852,Pedro Alejandro Esquivel,
96852,Mónica Serna Borrego,72
96852,Mónica Patiño Zavala,47
96852,María José Varela Huerta,83
96852,Sta. Julia Montañez Apodaca,81
96857,Débora Meléndez Nevárez,77
96857,Carmen Frías Olivo,35
96857,Carlota Madrigal Verdugo,99
96857,María del Carmen Camacho Orosco,-49
96857,Irene Cortés Sánchez,50
96857,Eloisa Ferrer Perales,104
96857,Gloria Varela Galindo,72
96857,Benito Jaimes de Anda,-27
96857,Sr. Rebeca Espino Gaona,59
96857,Gilberto Toledo Olivera,
96858,,8
96858,,70
96858,,10
96859,Alejandra Haro Villanueva,70
96859,Sra. Salvador de Jesús Delacrúz,79
96859,Andrea Barrientos Rodríguez,93
96859,Sra. Claudio Jiménez Miranda,57
96859,Sta. Guillermo Ramón Herrera,92
96859,,106
96859,Enrique Segovia Palomino,11
96859,Sofia Vega Zavala,53
96859,Sergio Moya Mireles,23
96859,Claudio Cornejo Castillo,74
96864,Ana Solís Corral,77
96864,Andrés Ibarra Camarillo,11
96870,Micaela Riojas Grijalva,
96870,,85
96870,Barbara Candelaria Toledo,97
96870,Carmen Echevarría Rubio,40
96870,Hernán Bermúdez Flórez,
96870,Sra. Tomás Roybal Lucero,85
96870,Enrique Benítez Delacrúz,102
96870,Sra. Ramona Orozco Zamora,27
96871,Carmen Arteaga Navarro,89
96871,Jorge Luis Alvarado Santacruz,18
96871,María Luisa Laureano Holguín,-24
96871,Sta. Elsa Solano Cavazos,
96871,Sr. Claudia Soto Alva,107
96871,Agustín Arenas Soria,37
96871,Teodoro Ortega Roybal,80
96871,Pedro Dávila Carreón,54
96875,Rodrigo Rico Jaimes,3
96875,María Cristina Olivera Valdez,
96875,Pablo Jurado Zapata,16
96875,Luz Feliciano Roque,77
96875,Jacobo Tafoya Granados,57
96876,Susana Paredes Villa,85
96876,Juana Mireles Pagan,87
96876,Jacobo Sotelo Gollum,72
96876,Inés Urbina Garica,47
96876,Gabriel Escalante Cervantes,68
,,17
,,
,,
96877,Armando Quiñones Arredondo,
96877,Fernando Ayala Negrón,
96877,Clara Calderón Díaz,40
96877,Teodoro Carrion Riojas,51
96877,María Eugenia Crespo Osorio,64
96877,Gonzalo Aguilera Serrato,55
96879,Salvador Zayas Delvalle,
96883,Eva Limón Lovato,-41
96884,,16
96891,,37
96892,,47
96893,Graciela Cantú Lozano,-69
96894,Gustavo Valle Prieto,33
96899,,74
,Rafael Girón Rosas,-7
96899,Sra. Concepción Gaytán Zamudio,107
96899,Fernando Galván Gallegos,23
96899,Antonia Borrego Navarro,
96899,Lilia Tijerina Centeno,5
96900,Jaime Narváez Madera,25
96900,Ramona Márquez Haro,40
96900,Alejandra Fajardo Benítez,50
96900,Sr. Rosario Partida Matías,95
96900,Sr. Lucas Villegas Hidalgo,27
96900,Elena Armas Marrero,26
96900,Rosa Arriaga Duran,75
96901,Teodoro Tamez Botello,35
96901,Mercedes Perea Preciado,86
96901,Sra. Mercedes Rivas Almonte,92
96901,Débora Burgos Gracia,7
96901,Elisa Jaimes Escamilla,17
96901,Sta. Gonzalo Reyna Saldaña,73
96901,Ana Jiménez Maestas,60
96903,Bernardo Galarza Sánchez,107
96903,,61
96903,Sr. Miguel Preciado Almanza,82
96903,Juan Carlos Montoya Fonseca,90
96903,Roberto Ortiz Peña,93
96903,Federico Galindo Centeno,-7
96903,Gregorio Guardado Regalado,42
96908,Berta Caldera Armendáriz,83
96908,Sta. Conchita Rosario Medina,65
96908,Sra. Jacobo Valle Montes,11
96908,Jorge Lomeli Benavides,89
96908,Adán Arriaga Caballero,19
96908,Alfonso Malave Patiño,5
96908,Eloisa Ruelas Padrón,13
96908,Rosalia Gurule Duarte,74
96908,Adela Amaya Fernández,87
96908,César Velázquez Carrera,33
96911,Isabel Santillán Rael,57
96911,Sra. Ramón Gamez Terán,97
96911,Ricardo Velásquez Cedillo,11
96911,Virginia Águilar Madrigal,95
96911,Elena Grijalva Rodríguez,
96911,Isabela Elizondo Olivares,105
96911,María del Carmen Paredes Almaraz,78
96911,Mario Villegas Abreu,35
96911,Samuel Madrid Barajas,31
96911,Alejandra Macías Montes,25
96912,Teresa Zapata Gómez,75
96912,Berta Valdez Feliciano,42
96912,Dorotea Romero Montaño,29
96912,Sr. Ricardo Vásquez Salazar,98
96912,Arturo Alba Raya,3
96912,Teodoro Berríos Gracia,80
96912,Santiago Carbajal Regalado,91
96912,María Soledad Ayala Pantoja,99
